Alt,u,v,temp,bv2
21061.000,2.093,2.111,0.841,-0.005
21066.000,2.187,2.167,0.839,-0.005
21071.000,2.148,2.038,0.836,-0.005
21076.000,2.113,1.908,0.834,-0.004
21082.000,2.166,1.829,0.832,-0.004
21087.000,2.085,1.787,0.830,-0.005
21092.000,2.057,1.659,0.827,-0.006
21097.000,2.113,1.582,0.825,-0.005
21102.000,2.090,1.456,0.823,0.114
21107.000,2.016,1.413,0.920,0.101
21112.000,1.999,1.287,0.918,-0.004
21117.000,1.928,1.242,0.915,-0.005
21122.000,1.989,1.170,0.913,-0.004
21128.000,1.979,1.045,0.911,-0.005
21133.000,1.974,0.922,0.908,-0.005
21138.000,1.971,0.800,0.905,-0.005
21143.000,1.908,0.755,0.903,-0.004
21149.000,1.912,0.634,0.901,-0.004
21154.000,1.919,0.514,0.898,-0.005
21159.000,1.862,0.468,0.896,-0.005
21164.000,1.874,0.350,0.894,-0.005
21170.000,1.891,0.233,0.891,-0.005
21175.000,1.838,0.187,0.889,-0.005
21180.000,1.735,0.084,0.886,-0.005
21185.000,1.685,0.035,0.884,-0.005
21191.000,1.588,-0.073,0.881,-0.005
21196.000,1.541,-0.125,0.879,-0.117
21201.000,1.496,-0.177,0.776,-0.132
21206.000,1.406,-0.292,0.774,-0.005
21212.000,1.447,-0.402,0.771,-0.006
21217.000,1.366,-0.519,0.768,-0.006
21222.000,1.328,-0.574,0.766,-0.006
21227.000,1.254,-0.695,0.763,-0.006
21233.000,1.220,-0.752,0.761,-0.146
21238.000,1.153,-0.877,0.658,-0.157
21243.000,1.122,-0.936,0.656,-0.007
21248.000,1.154,-1.103,0.653,-0.007
21254.000,1.128,-1.162,0.650,-0.007
21259.000,1.077,-1.290,0.648,-0.007
21264.000,1.055,-1.351,0.645,-0.007
21269.000,1.012,-1.482,0.643,-0.123
21275.000,0.993,-1.545,0.540,-0.146
21280.000,0.995,-1.537,0.537,-0.010
21285.000,0.902,-1.501,0.535,-0.009
21290.000,0.905,-1.493,0.532,-0.008
21296.000,0.908,-1.486,0.529,-0.009
21301.000,0.815,-1.451,0.527,-0.196
21306.000,0.840,-1.370,0.424,-0.264
21312.000,0.747,-1.333,0.421,-0.011
21317.000,0.751,-1.326,0.418,-0.013
21322.000,0.755,-1.319,0.415,-0.013
21327.000,0.663,-1.283,0.412,-0.012
21333.000,0.667,-1.277,0.410,-0.012
21338.000,0.576,-1.241,0.407,-0.254
21343.000,0.605,-1.156,0.304,-0.367
21349.000,0.610,-1.150,0.301,-0.016
21354.000,0.520,-1.113,0.299,-0.018
21359.000,0.525,-1.107,0.296,-0.018
21364.000,0.530,-1.101,0.293,-0.016
21370.000,0.440,-1.064,0.290,-0.017
21375.000,0.446,-1.058,0.288,-0.019
21380.000,0.356,-1.022,0.285,-0.018
21386.000,0.362,-1.016,0.282,-0.397
21391.000,0.246,-1.064,0.179,-0.578
21396.000,0.156,-1.030,0.176,-0.028
21402.000,0.040,-1.083,0.173,-0.029
21407.000,-0.049,-1.050,0.171,-0.032
21412.000,-0.068,-1.136,0.168,-0.032
21417.000,-0.158,-1.105,0.165,-0.030
21423.000,-0.272,-1.168,0.162,-0.031
21428.000,-0.363,-1.139,0.159,-0.035
21433.000,-0.454,-1.111,0.157,-0.033
21439.000,-0.568,-1.182,0.154,-0.033
21444.000,-0.561,-1.178,0.151,-0.033
21450.000,-0.675,-1.254,0.148,-0.034
21455.000,-0.766,-1.229,0.145,-0.035
21461.000,-0.857,-1.205,0.142,-0.035
21466.000,-0.971,-1.288,0.140,-0.567
21472.000,-0.964,-1.285,0.037,-2.146
21477.000,-1.056,-1.263,0.034,-0.145
21483.000,-1.168,-1.352,0.032,-0.154
21488.000,-1.260,-1.332,0.029,-0.170
21494.000,-1.134,-1.235,0.026,-0.166
21500.000,-1.030,-1.251,0.023,4.353
21505.000,-0.903,-1.160,0.121,0.846
21511.000,-0.873,-1.050,0.118,-0.039
21516.000,-0.769,-1.070,0.116,-0.039
21522.000,-0.640,-0.987,0.113,-0.041
21527.000,-0.510,-0.908,0.111,-0.042
21533.000,-0.475,-0.805,0.108,-0.042
21538.000,-0.343,-0.732,0.105,-0.042
21544.000,-0.305,-0.632,0.103,-0.043
21549.000,-0.203,-0.661,0.100,-0.045
21555.000,-0.070,-0.596,0.098,-0.047
21560.000,0.065,-0.535,0.095,-0.048
21566.000,0.106,-0.442,0.093,-0.050
21571.000,0.335,-0.425,0.090,-0.051
21577.000,0.379,-0.337,0.088,-0.052
21582.000,0.515,-0.290,0.085,-0.053
21588.000,0.652,-0.248,0.083,-0.054
21593.000,0.699,-0.165,0.080,-0.056
21599.000,0.877,-0.050,0.078,-0.056
21604.000,0.885,-0.050,0.075,-0.058
21610.000,0.981,-0.097,0.073,-0.063
21615.000,1.031,-0.021,0.070,-0.066
21621.000,1.127,-0.070,0.068,-0.062
21627.000,1.135,-0.070,0.065,-0.072
21632.000,1.272,-0.047,0.063,-0.073
21638.000,1.280,-0.048,0.060,-0.074
21643.000,1.375,-0.099,0.058,-0.077
21649.000,1.426,-0.029,0.055,-0.084
21654.000,1.520,-0.081,0.052,-0.091
21660.000,1.529,-0.082,0.050,-0.095
21665.000,1.665,-0.067,0.047,-0.101
21671.000,1.674,-0.067,0.045,-0.107
21676.000,1.683,-0.068,0.042,-0.112
21682.000,1.819,-0.057,0.039,-0.105
21688.000,1.828,-0.057,0.037,-0.124
21693.000,1.963,-0.050,0.034,-0.133
21699.000,1.972,-0.050,0.032,-0.144
21704.000,2.106,-0.046,0.029,-0.160
21710.000,2.116,-0.047,0.027,-0.184
21715.000,2.044,-0.169,0.024,-0.204
21721.000,1.845,-0.125,0.021,-0.231
21726.000,1.776,-0.257,0.018,-0.266
21732.000,1.661,-0.276,0.016,-0.312
21737.000,1.508,-0.370,0.013,-0.378
21743.000,1.392,-0.398,0.010,-0.433
21749.000,1.277,-0.430,0.008,-0.654
21754.000,1.127,-0.544,0.005,-1.028
21760.000,1.104,-0.624,0.002,-2.384
21765.000,0.990,-0.667,-0.001,7.548
21771.000,0.875,-0.715,-0.003,1.508
21776.000,0.761,-0.766,-0.006,0.834
21782.000,0.647,-0.821,-0.009,0.572
21787.000,0.534,-0.880,-0.012,0.436
21793.000,0.421,-0.942,-0.015,0.318
21799.000,0.406,-1.034,-0.018,0.295
21804.000,0.295,-1.102,-0.021,0.260
21810.000,0.185,-1.173,-0.024,0.233
21815.000,0.076,-1.247,-0.027,0.207
21821.000,-0.032,-1.325,-0.030,0.187
21826.000,-0.120,-1.304,-0.033,0.169
21832.000,-0.089,-1.199,-0.036,0.156
21837.000,-0.176,-1.175,-0.040,0.146
21843.000,-0.263,-1.151,-0.043,0.125
21849.000,-0.327,-1.019,-0.046,0.130
21854.000,-0.316,-1.015,-0.049,-1.385
21860.000,-0.402,-0.988,0.047,1.442
21865.000,-0.463,-0.851,0.044,-0.135
21871.000,-0.549,-0.822,0.041,-0.147
21876.000,-0.538,-0.817,0.038,-0.160
21882.000,-0.624,-0.788,0.034,-0.158
21888.000,-0.680,-0.644,0.031,-0.195
21893.000,-0.766,-0.612,0.028,-0.223
21899.000,-0.755,-0.606,0.024,-0.262
21904.000,-0.807,-0.457,0.021,-0.307
21910.000,-0.893,-0.423,0.017,-0.370
21915.000,-0.978,-0.390,0.014,-0.467
