Alt,u,v,temp,bv2,lat,long
25038.000,-2.510,0.469,-0.186,0.001,46.978,-116.769
25044.000,-2.602,0.482,-0.195,0.000,46.978,-116.769
25050.000,-2.694,0.496,-0.203,0.000,46.978,-116.769
25055.000,-2.785,0.509,-0.212,0.001,46.978,-116.769
25061.000,-2.877,0.523,-0.221,0.001,46.978,-116.769
25067.000,-2.968,0.536,-0.230,0.000,46.978,-116.770
25073.000,-3.059,0.549,-0.139,0.000,46.978,-116.770
25079.000,-3.121,0.821,-0.147,0.001,46.978,-116.770
25085.000,-3.211,0.837,-0.156,0.001,46.978,-116.770
25091.000,-3.302,0.852,-0.165,0.000,46.979,-116.770
25097.000,-3.392,0.868,-0.174,0.000,46.979,-116.771
25102.000,-3.383,0.871,-0.183,0.001,46.979,-116.771
25108.000,-3.374,0.874,-0.191,0.001,46.979,-116.771
25114.000,-3.330,1.141,-0.200,0.000,46.979,-116.771
25120.000,-3.419,1.158,-0.209,0.000,46.979,-116.771
25126.000,-3.409,1.162,-0.218,0.000,46.979,-116.772
25132.000,-3.400,1.165,-0.227,0.001,46.979,-116.772
25138.000,-3.390,1.169,-0.236,0.001,46.979,-116.772
25143.000,-3.478,1.186,-0.245,0.000,46.979,-116.772
25149.000,-3.428,1.456,-0.254,0.000,46.979,-116.772
25155.000,-3.418,1.460,-0.162,0.001,46.979,-116.773
25161.000,-3.407,1.463,-0.171,0.001,46.979,-116.773
25167.000,-3.495,1.483,-0.180,0.000,46.979,-116.773
25173.000,-3.484,1.486,-0.189,0.000,46.979,-116.773
25179.000,-3.428,1.757,-0.198,0.001,46.979,-116.773
25185.000,-3.515,1.778,-0.206,0.001,46.979,-116.774
25190.000,-3.504,1.782,-0.215,0.000,46.979,-116.774
25196.000,-3.492,1.786,-0.224,0.000,46.979,-116.774
25202.000,-3.480,1.789,-0.233,0.001,46.979,-116.774
25208.000,-3.566,1.810,-0.242,0.001,46.979,-116.774
25214.000,-3.406,2.065,-0.251,0.000,46.979,-116.775
25219.000,-3.295,2.050,-0.259,0.000,46.979,-116.775
25225.000,-3.184,2.034,-0.268,0.000,46.979,-116.775
25231.000,-3.171,2.038,-0.277,0.001,46.979,-116.775
25236.000,-3.006,2.285,-0.286,0.001,46.979,-116.775
25242.000,-2.895,2.268,-0.294,0.000,46.979,-116.776
25247.000,-2.783,2.251,-0.303,0.000,46.979,-116.776
25253.000,-2.769,2.255,-0.312,0.001,46.979,-116.776
25259.000,-2.657,2.238,-0.321,0.001,46.979,-116.776
25264.000,-2.489,2.475,-0.429,-0.000,46.979,-116.776
25270.000,-2.377,2.457,-0.438,0.000,46.979,-116.776
25276.000,-2.363,2.461,-0.447,0.000,46.979,-116.777
25281.000,-2.252,2.442,-0.456,0.001,46.979,-116.777
25287.000,-2.081,2.671,-0.464,0.001,46.979,-116.777
25293.000,-2.067,2.675,-0.473,0.000,46.979,-116.777
25298.000,-1.956,2.654,-0.482,0.000,46.980,-116.777
25304.000,-1.845,2.634,-0.490,0.001,46.980,-116.777
25310.000,-1.672,2.855,-0.499,0.001,46.980,-116.778
25315.000,-1.659,2.858,-0.508,0.000,46.980,-116.778
25321.000,-1.549,2.836,-0.516,0.000,46.980,-116.778
25326.000,-1.439,2.813,-0.525,0.000,46.980,-116.778
25332.000,-1.329,2.791,-0.534,0.001,46.980,-116.778
25338.000,-1.251,3.029,-0.543,0.001,46.980,-116.779
25343.000,-1.142,3.005,-0.551,0.000,46.980,-116.779
25349.000,-1.033,2.981,-0.560,0.000,46.980,-116.779
25355.000,-0.924,2.956,-0.569,0.001,46.980,-116.779
25360.000,-0.911,2.959,-0.577,0.001,46.980,-116.779
25366.000,-0.802,2.934,-0.586,0.000,46.980,-116.779
25372.000,-0.694,2.910,-0.595,0.000,46.980,-116.780
25377.000,-0.585,2.885,-0.604,0.000,46.980,-116.780
25383.000,-0.507,3.112,-0.612,0.001,46.980,-116.780
25388.000,-0.399,3.085,-0.621,0.001,46.980,-116.780
25394.000,-0.291,3.058,-0.629,0.000,46.980,-116.780
25399.000,-0.184,3.032,-0.638,0.000,46.980,-116.780
25405.000,-0.076,3.004,-0.647,0.000,46.980,-116.780
25411.000,-0.064,3.007,-0.655,0.001,46.980,-116.781
25416.000,0.043,2.979,-0.664,0.001,46.980,-116.781
25422.000,0.217,3.165,-0.673,0.000,46.980,-116.781
25427.000,0.324,3.136,-0.681,0.000,46.980,-116.781
25433.000,0.335,3.137,-0.690,0.001,46.980,-116.781
25438.000,0.537,3.077,-0.699,0.001,46.980,-116.781
25444.000,0.643,3.047,-0.708,0.000,46.980,-116.781
25449.000,0.817,3.221,-0.716,0.000,46.980,-116.781
25455.000,1.017,3.157,-0.725,0.000,46.981,-116.782
25461.000,1.123,3.125,-0.734,0.001,46.981,-116.782
25466.000,1.297,3.289,-0.743,0.001,46.981,-116.782
25472.000,1.496,3.222,-0.752,0.000,46.981,-116.782
25477.000,1.601,3.188,-0.660,0.000,46.981,-116.782
25483.000,1.775,3.343,-0.669,0.000,46.981,-116.782
25488.000,1.972,3.271,-0.678,0.001,46.981,-116.782
25494.000,2.148,3.418,-0.687,0.001,46.981,-116.782
25500.000,2.251,3.380,-0.696,0.000,46.981,-116.783
25505.000,2.446,3.306,-0.704,0.000,46.981,-116.783
25511.000,2.621,3.442,-0.713,0.001,46.981,-116.783
25516.000,2.724,3.403,-0.722,0.001,46.981,-116.783
25522.000,2.900,3.533,-0.731,0.000,46.981,-116.783
25527.000,3.092,3.452,-0.740,0.000,46.981,-116.783
25533.000,3.194,3.411,-0.749,0.000,46.981,-116.783
25538.000,3.369,3.532,-0.758,0.001,46.981,-116.783
25544.000,3.560,3.447,-0.767,0.001,46.981,-116.784
25550.000,3.571,3.446,-0.776,0.000,46.981,-116.784
25555.000,3.746,3.559,-0.785,0.000,46.981,-116.784
25561.000,3.846,3.514,-0.794,0.000,46.981,-116.784
25566.000,3.856,3.514,-0.803,0.001,46.981,-116.784
25572.000,3.955,3.469,-0.812,0.001,46.981,-116.784
25578.000,4.055,3.424,-0.821,0.000,46.981,-116.784
25583.000,4.065,3.423,-0.830,0.000,46.981,-116.784
25589.000,4.165,3.378,-0.839,0.001,46.981,-116.784
25594.000,4.265,3.332,-0.848,0.001,46.981,-116.785
25600.000,4.274,3.331,-0.857,0.000,46.981,-116.785
25606.000,4.374,3.286,-0.866,0.000,46.981,-116.785
25611.000,4.474,3.241,-0.875,0.000,46.981,-116.785
25617.000,4.574,3.196,-0.884,0.001,46.982,-116.785
25622.000,4.654,3.337,-0.893,0.001,46.982,-116.785
25628.000,4.753,3.290,-0.902,0.000,46.982,-116.785
25634.000,4.852,3.244,-0.911,0.000,46.982,-116.785
25639.000,4.861,3.243,-0.920,0.000,46.982,-116.785
25645.000,4.960,3.197,-0.929,0.001,46.982,-116.785
25650.000,5.059,3.150,-0.938,0.001,46.982,-116.786
25656.000,5.068,3.149,-0.948,0.000,46.982,-116.786
25662.000,5.166,3.103,-0.857,0.000,46.982,-116.786
25667.000,5.109,2.968,-0.866,0.000,46.982,-116.786
25673.000,5.208,2.923,-0.875,0.001,46.982,-116.786
25679.000,5.153,2.789,-0.884,0.001,46.982,-116.786
25684.000,5.192,2.613,-0.894,0.000,46.982,-116.786
25690.000,5.201,2.612,-0.903,0.000,46.982,-116.786
25695.000,5.243,2.438,-0.912,0.001,46.982,-116.786
25701.000,5.252,2.437,-0.921,0.001,46.982,-116.786
25707.000,5.206,2.303,-0.930,0.000,46.982,-116.787
25712.000,5.307,2.265,-0.940,0.000,46.982,-116.787
25718.000,5.263,2.132,-0.949,0.000,46.982,-116.787
25723.000,5.366,2.096,-0.958,0.002,46.982,-116.787
25729.000,5.325,1.963,-0.867,0.002,46.982,-116.787
25735.000,5.286,1.829,-0.877,0.000,46.982,-116.787
25741.000,5.389,1.796,-0.886,0.000,46.982,-116.787
25746.000,5.353,1.664,-0.895,0.000,46.982,-116.787
25752.000,5.457,1.633,-0.904,0.001,46.982,-116.787
25758.000,5.423,1.501,-0.913,0.001,46.982,-116.788
25764.000,5.392,1.369,-0.923,0.000,46.982,-116.788
25769.000,5.496,1.341,-0.832,0.000,46.982,-116.788
25775.000,5.371,1.236,-0.841,0.000,46.982,-116.788
25781.000,5.150,1.151,-0.850,0.001,46.982,-116.788
25787.000,5.028,1.036,-0.859,0.001,46.982,-116.788
25792.000,4.906,0.917,-0.868,0.000,46.982,-116.788
25798.000,4.787,0.795,-0.877,0.000,46.982,-116.789
25804.000,4.669,0.668,-0.787,0.002,46.982,-116.789
25809.000,4.454,0.553,-0.796,0.001,46.982,-116.789
25815.000,4.340,0.417,-0.805,0.000,46.982,-116.789
25821.000,4.227,0.278,-0.814,0.000,46.982,-116.789
25827.000,4.018,0.145,-0.823,0.000,46.982,-116.789
25832.000,3.910,-0.004,-0.832,0.002,46.982,-116.789
25838.000,3.916,-0.004,-0.741,0.002,46.982,-116.789
25844.000,3.711,-0.150,-0.751,0.000,46.982,-116.790
25850.000,3.607,-0.308,-0.760,0.000,46.982,-116.790
25855.000,3.507,-0.470,-0.769,0.000,46.982,-116.790
25861.000,3.314,-0.463,-0.778,0.001,46.982,-116.790
25867.000,3.216,-0.633,-0.787,0.002,46.982,-116.790
25873.000,3.121,-0.805,-0.696,0.000,46.982,-116.790
25878.000,2.928,-0.805,-0.705,0.000,46.982,-116.790
25884.000,2.836,-0.985,-0.714,0.000,46.982,-116.790
25890.000,2.643,-0.989,-0.723,0.002,46.982,-116.791
25895.000,2.449,-0.992,-0.632,0.002,46.982,-116.791
25901.000,2.256,-0.996,-0.641,0.000,46.982,-116.791
25907.000,2.068,-1.193,-0.650,0.000,46.982,-116.791
25913.000,1.974,-1.197,-0.659,0.000,46.982,-116.791
25919.000,1.781,-1.204,-0.568,0.002,46.982,-116.791
25925.000,1.588,-1.212,-0.577,0.001,46.982,-116.792
25931.000,1.395,-1.219,-0.586,0.000,46.982,-116.792
25937.000,1.201,-1.226,-0.595,0.000,46.982,-116.792
25943.000,1.008,-1.234,-0.604,0.002,46.982,-116.792
25949.000,0.815,-1.241,-0.512,0.002,46.982,-116.792
25955.000,0.622,-1.249,-0.521,0.000,46.982,-116.793
25961.000,0.429,-1.256,-0.530,0.000,46.982,-116.793
25967.000,0.336,-1.260,-0.539,0.000,46.982,-116.793
25972.000,0.143,-1.267,-0.548,0.001,46.982,-116.793
25978.000,-0.050,-1.274,-0.557,0.002,46.982,-116.793
25984.000,-0.232,-1.516,-0.465,0.000,46.982,-116.794
