Alt,u,v,temp,bv2,lat,long
26885.000,2.148,-1.832,0.217,0.001,46.981,-116.820
26891.000,2.159,-1.834,0.207,0.001,46.981,-116.820
26896.000,2.169,-1.836,0.198,0.000,46.981,-116.820
26902.000,2.162,-1.622,0.189,0.000,46.981,-116.820
26908.000,2.172,-1.624,0.180,0.000,46.981,-116.821
26914.000,2.182,-1.626,0.270,0.002,46.981,-116.821
26920.000,2.191,-1.628,0.261,0.001,46.981,-116.821
26926.000,2.201,-1.631,0.252,0.000,46.981,-116.821
26932.000,2.211,-1.633,0.242,0.000,46.981,-116.821
26938.000,2.220,-1.636,0.233,0.000,46.981,-116.821
26944.000,2.230,-1.639,0.224,0.000,46.981,-116.822
26950.000,2.140,-1.649,0.214,0.001,46.981,-116.822
26956.000,2.049,-1.660,0.205,0.001,46.981,-116.822
26962.000,1.877,-1.900,0.195,0.000,46.981,-116.822
26967.000,1.786,-1.912,0.286,0.000,46.981,-116.822
26973.000,1.596,-1.934,0.277,0.000,46.981,-116.822
26979.000,1.528,-2.176,0.267,0.000,46.981,-116.823
26985.000,1.338,-2.201,0.258,0.001,46.981,-116.823
26991.000,1.148,-2.227,0.249,0.001,46.981,-116.823
26997.000,1.085,-2.479,0.239,0.000,46.981,-116.823
27003.000,0.895,-2.509,0.230,0.000,46.981,-116.823
27009.000,0.805,-2.526,0.220,0.000,46.981,-116.824
27015.000,0.615,-2.555,0.311,0.002,46.981,-116.824
27021.000,0.557,-2.820,0.302,0.001,46.981,-116.824
27026.000,0.368,-2.853,0.292,0.000,46.981,-116.824
27032.000,0.178,-2.886,0.283,0.000,46.981,-116.824
27038.000,0.088,-2.904,0.273,0.000,46.981,-116.825
27044.000,-0.063,-3.196,0.264,0.000,46.981,-116.825
27050.000,-0.252,-3.232,0.254,0.001,46.981,-116.825
27055.000,-0.343,-3.252,0.245,0.002,46.981,-116.825
27061.000,-0.532,-3.288,0.335,0.000,46.981,-116.826
27067.000,-0.577,-3.577,0.326,0.000,46.981,-116.826
27073.000,-0.766,-3.616,0.316,0.000,46.981,-116.826
27079.000,-0.857,-3.638,0.307,0.000,46.981,-116.826
27085.000,-0.947,-3.659,0.297,0.001,46.981,-116.826
27090.000,-1.037,-3.681,0.288,0.001,46.981,-116.827
27096.000,-1.128,-3.703,0.278,0.000,46.981,-116.827
27102.000,-1.219,-3.724,0.269,0.000,46.980,-116.827
27108.000,-1.309,-3.746,0.359,0.000,46.980,-116.827
27114.000,-1.446,-4.069,0.350,0.000,46.980,-116.828
27120.000,-1.536,-4.092,0.340,0.001,46.980,-116.828
27125.000,-1.627,-4.115,0.330,0.001,46.980,-116.828
27131.000,-1.717,-4.138,0.321,0.000,46.980,-116.828
27137.000,-1.807,-4.161,0.311,0.000,46.980,-116.828
27143.000,-1.898,-4.183,0.302,0.000,46.980,-116.829
27149.000,-2.086,-4.225,0.292,0.002,46.980,-116.829
27154.000,-2.177,-4.247,0.383,0.002,46.980,-116.829
27160.000,-2.267,-4.269,0.373,0.000,46.980,-116.829
27166.000,-2.358,-4.290,0.363,0.000,46.980,-116.830
27172.000,-2.448,-4.312,0.354,0.000,46.980,-116.830
27178.000,-2.477,-4.638,0.344,0.000,46.980,-116.830
27184.000,-2.665,-4.681,0.334,0.001,46.980,-116.830
27190.000,-2.523,-4.337,0.325,0.002,46.980,-116.830
27195.000,-2.417,-4.320,0.415,0.000,46.980,-116.831
27201.000,-2.311,-4.302,0.405,0.000,46.980,-116.831
27207.000,-2.206,-4.284,0.396,0.000,46.980,-116.831
27213.000,-2.002,-4.247,0.386,0.000,46.980,-116.831
27219.000,-1.950,-3.933,0.376,0.001,46.980,-116.831
27225.000,-1.844,-3.916,0.367,0.001,46.980,-116.832
27231.000,-1.639,-3.882,0.357,0.000,46.980,-116.832
27237.000,-1.533,-3.865,0.347,0.000,46.980,-116.832
27243.000,-1.427,-3.847,0.337,0.000,46.980,-116.832
27249.000,-1.369,-3.544,0.428,0.000,46.980,-116.832
27255.000,-1.163,-3.513,0.418,0.001,46.980,-116.833
27261.000,-1.057,-3.497,0.408,0.001,46.980,-116.833
27267.000,-0.950,-3.481,0.399,0.000,46.980,-116.833
27273.000,-0.885,-3.186,0.389,0.000,46.980,-116.833
27279.000,-0.778,-3.171,0.379,0.000,46.980,-116.833
27285.000,-0.572,-3.142,0.370,0.000,46.980,-116.834
27291.000,-0.466,-3.127,0.360,0.001,46.980,-116.834
27297.000,-0.394,-2.842,0.350,0.001,46.980,-116.834
27303.000,-0.287,-2.828,0.341,0.000,46.980,-116.834
27309.000,-0.180,-2.814,0.331,0.000,46.980,-116.834
27315.000,-0.003,-2.524,0.322,0.000,46.980,-116.834
27320.000,0.104,-2.511,0.412,0.000,46.980,-116.835
27326.000,0.211,-2.498,0.403,0.001,46.980,-116.835
27332.000,0.294,-2.226,0.393,0.001,46.980,-116.835
27338.000,0.402,-2.214,0.383,0.000,46.980,-116.835
27344.000,0.490,-1.947,0.374,0.000,46.980,-116.835
27350.000,0.598,-1.936,0.364,0.000,46.980,-116.836
27356.000,0.691,-1.674,0.355,0.001,46.980,-116.836
27362.000,0.799,-1.665,0.345,0.001,46.980,-116.836
27368.000,0.897,-1.407,0.336,0.000,46.980,-116.836
27374.000,1.005,-1.400,0.327,0.000,46.980,-116.836
27380.000,1.113,-1.393,0.317,0.000,46.980,-116.837
27386.000,1.215,-1.141,0.308,0.000,46.980,-116.837
