Alt,u,v,temp,bv2
18163.000,-0.586,0.672,0.617,0.001
18168.000,-0.417,0.638,0.618,0.000
18173.000,-0.282,0.696,0.619,-0.000
18178.000,-0.117,0.656,0.520,-0.000
18184.000,-0.068,0.579,0.521,0.000
18189.000,0.065,0.632,0.522,0.001
18194.000,0.226,0.586,0.522,0.000
18199.000,0.272,0.508,0.523,0.000
18204.000,0.318,0.430,0.524,0.001
18209.000,0.365,0.351,0.525,0.000
18214.000,0.305,0.244,0.526,0.000
18219.000,0.354,0.166,0.527,0.000
18224.000,0.402,0.088,0.528,0.000
18230.000,0.479,-0.086,0.529,0.001
18235.000,0.527,-0.164,0.530,0.000
18240.000,0.576,-0.243,0.531,0.000
18245.000,0.625,-0.321,0.532,0.000
18250.000,0.673,-0.400,0.534,0.000
18255.000,0.632,-0.505,0.535,0.001
18260.000,0.682,-0.583,0.536,0.000
18265.000,0.733,-0.662,0.537,0.000
18270.000,0.784,-0.740,0.538,0.000
18275.000,0.864,-0.915,0.540,0.000
18281.000,0.914,-0.993,0.541,0.001
18286.000,0.887,-1.097,0.542,0.000
18291.000,0.940,-1.175,0.543,0.000
18296.000,0.992,-1.253,0.545,0.000
18301.000,1.044,-1.332,0.546,0.000
18306.000,1.066,-1.315,0.547,0.001
18311.000,1.119,-1.394,0.549,0.000
18316.000,1.171,-1.472,0.550,0.000
18321.000,1.224,-1.551,0.551,0.000
18326.000,1.245,-1.535,0.553,0.000
18331.000,1.298,-1.614,0.554,0.001
18336.000,1.351,-1.693,0.555,0.000
18341.000,1.373,-1.677,0.556,0.000
18346.000,1.425,-1.757,0.558,0.000
18351.000,1.416,-1.857,0.559,0.000
18356.000,1.470,-1.937,0.560,0.000
18361.000,1.492,-1.922,0.562,0.000
18366.000,1.546,-2.003,0.563,0.001
18371.000,1.600,-2.083,0.564,0.000
18376.000,1.654,-2.164,0.566,0.000
18381.000,1.675,-2.151,0.567,0.000
18386.000,1.729,-2.233,0.568,0.000
18391.000,1.782,-2.315,0.570,0.001
18396.000,1.804,-2.303,0.571,-0.000
18401.000,1.825,-2.291,0.472,-0.000
18406.000,1.846,-2.280,0.474,0.000
18411.000,1.815,-2.287,0.475,0.000
18416.000,1.836,-2.276,0.476,0.000
18421.000,1.857,-2.266,0.478,0.000
18426.000,1.877,-2.257,0.479,0.001
18431.000,1.847,-2.266,0.480,0.000
18436.000,1.868,-2.257,0.481,0.000
18441.000,1.888,-2.249,0.483,0.000
18446.000,1.908,-2.240,0.484,0.000
18451.000,1.928,-2.233,0.485,0.001
18456.000,1.898,-2.245,0.486,0.000
18461.000,1.917,-2.238,0.487,0.000
18466.000,1.937,-2.231,0.488,0.000
18471.000,1.957,-2.225,0.489,0.000
18476.000,1.976,-2.219,0.490,0.000
18481.000,1.945,-2.234,0.491,-0.000
18486.000,1.964,-2.229,0.392,-0.000
18491.000,1.983,-2.224,0.393,0.000
18496.000,2.002,-2.219,0.394,0.001
18500.000,1.889,-2.054,0.395,0.000
18505.000,1.813,-1.983,0.396,0.000
18510.000,1.734,-1.916,0.397,0.000
18515.000,1.653,-1.851,0.398,0.000
18520.000,1.580,-1.670,0.398,0.000
18525.000,1.492,-1.610,0.399,0.000
18530.000,1.463,-1.519,0.400,0.001
18535.000,1.371,-1.464,0.401,-0.000
18540.000,1.227,-1.324,0.301,-0.000
18545.000,1.194,-1.236,0.302,0.000
18550.000,1.094,-1.188,0.303,0.000
18555.000,1.060,-1.101,0.303,0.000
18559.000,0.974,-0.929,0.304,0.000
18564.000,0.867,-0.888,0.305,0.000
18569.000,0.831,-0.802,0.305,0.000
18574.000,0.719,-0.765,0.306,0.000
18579.000,0.627,-0.597,0.206,-0.000
18584.000,0.589,-0.513,0.207,0.000
18589.000,0.471,-0.482,0.208,0.000
18594.000,0.431,-0.399,0.208,0.000
18599.000,0.391,-0.317,0.209,0.000
18604.000,0.351,-0.234,0.209,-0.000
18609.000,0.366,-0.235,0.110,-0.000
18614.000,0.241,-0.211,0.110,0.000
18618.000,0.199,-0.130,0.111,0.000
18623.000,0.214,-0.131,0.111,0.000
18628.000,0.172,-0.050,0.112,0.001
18633.000,0.130,0.031,0.113,-0.000
18638.000,0.144,0.029,0.013,-0.000
18643.000,0.011,0.046,0.014,0.000
18648.000,-0.033,0.125,0.014,0.000
18653.000,-0.020,0.123,0.015,-0.000
18658.000,-0.065,0.202,-0.084,-0.000
18663.000,-0.110,0.280,-0.084,0.000
