Alt,u,v,temp,bv2
1301.000,-3.858,-1.429,-1.606,0.000
1307.000,-3.835,-1.367,-1.664,0.000
1312.000,-3.811,-1.306,-1.622,0.000
1318.000,-3.671,-1.263,-1.581,0.000
1324.000,-3.646,-1.205,-1.539,0.000
1329.000,-3.620,-1.148,-1.597,0.000
1335.000,-3.480,-1.118,-1.555,0.000
1340.000,-3.453,-1.065,-1.514,0.000
1346.000,-3.315,-1.045,-1.572,0.000
1351.000,-3.245,-0.958,-1.530,0.000
1357.000,-3.216,-0.910,-1.489,0.000
1362.000,-3.080,-0.906,-1.447,0.000
1368.000,-3.007,-0.828,-1.505,0.000
1374.000,-2.875,-0.837,-1.464,0.000
1379.000,-2.800,-0.768,-1.422,0.000
1385.000,-2.723,-0.702,-1.381,0.000
1390.000,-2.598,-0.727,-1.339,0.000
1395.000,-2.475,-0.648,-1.297,0.000
1400.000,-2.395,-0.595,-1.256,0.000
1406.000,-2.278,-0.638,-1.214,0.000
1411.000,-2.153,-0.577,-1.173,0.000
1416.000,-2.044,-0.633,-1.131,0.000
1421.000,-1.920,-0.586,-1.090,0.000
1426.000,-1.841,-0.555,-1.048,-0.000
1432.000,-1.700,-0.619,-1.107,-0.000
1437.000,-1.577,-0.592,-1.065,0.000
1442.000,-1.494,-0.674,-1.024,0.000
1447.000,-1.376,-0.659,-0.982,0.000
1452.000,-1.257,-0.651,-0.941,0.000
1458.000,-1.191,-0.745,-0.899,-0.000
1463.000,-1.079,-0.748,-0.958,-0.000
1468.000,-1.078,-0.637,-0.916,0.000
1473.000,-1.047,-0.633,-0.875,0.000
1478.000,-1.043,-0.523,-0.834,0.000
1484.000,-1.040,-0.413,-0.892,-0.000
1489.000,-1.006,-0.409,-0.851,0.000
1494.000,-1.001,-0.300,-0.809,-0.000
1499.000,-0.946,-0.199,-0.868,-0.000
1504.000,-0.958,-0.188,-0.827,0.000
1510.000,-0.951,-0.079,-0.785,0.000
1515.000,-0.891,0.019,-0.744,0.000
1520.000,-0.903,0.030,-0.803,0.000
1525.000,-0.894,0.138,-0.761,0.000
1530.000,-0.829,0.234,-0.720,0.000
1536.000,-0.841,0.245,-0.779,0.000
1541.000,-0.831,0.353,-0.737,0.000
1547.000,-0.820,0.461,-0.696,0.000
1553.000,-0.772,0.458,-0.655,0.000
1559.000,-0.760,0.565,-0.714,0.000
1565.000,-0.748,0.673,-0.672,0.000
1571.000,-0.759,0.683,-0.631,0.000
1577.000,-0.555,0.737,-0.590,0.000
1583.000,-0.344,0.779,-0.649,0.000
1589.000,-0.191,0.833,-0.608,0.000
1595.000,0.031,0.850,-0.566,0.000
1601.000,0.194,0.887,-0.625,0.000
1607.000,0.426,0.879,-0.584,0.000
1613.000,0.596,0.896,-0.543,0.000
1619.000,0.769,0.905,-0.502,0.000
1626.000,1.009,0.859,-0.561,0.000
1632.000,1.124,0.770,-0.519,0.000
1638.000,1.302,0.752,-0.478,0.000
1644.000,1.480,0.725,-0.437,0.000
1650.000,1.599,0.749,-0.496,0.000
1656.000,1.781,0.708,-0.455,0.000
1662.000,1.963,0.657,-0.414,0.000
1668.000,2.086,0.665,-0.373,0.000
1674.000,2.269,0.599,-0.332,0.000
1680.000,2.394,0.598,-0.291,0.000
1686.000,2.497,0.457,-0.250,0.000
1692.000,2.622,0.447,-0.209,0.000
1698.000,2.748,0.433,-0.168,0.000
1704.000,2.875,0.415,-0.127,0.000
1710.000,3.002,0.394,-0.086,0.000
1716.000,3.182,0.280,-0.045,0.000
