Alt,u,v,temp,bv2
21870.000,1.201,2.127,-1.232,0.000
21875.000,1.294,1.916,-1.140,0.001
21881.000,1.375,1.853,-1.148,0.001
21886.000,1.394,1.707,-1.156,0.001
21892.000,1.417,1.562,-1.164,0.001
21897.000,1.360,1.476,-1.172,0.000
21903.000,1.389,1.334,-1.180,0.001
21908.000,1.421,1.195,-1.188,0.001
21914.000,1.456,1.058,-1.196,0.000
21919.000,1.495,0.923,-1.203,0.001
21925.000,1.450,0.839,-1.111,0.001
21930.000,1.494,0.708,-1.119,0.001
21936.000,1.542,0.579,-1.127,0.001
21941.000,1.593,0.453,-1.135,0.000
21947.000,1.647,0.329,-1.143,0.001
21952.000,1.704,0.208,-1.150,0.001
21958.000,1.731,0.012,-1.158,0.001
21963.000,1.796,-0.103,-1.166,0.001
21969.000,1.863,-0.214,-1.074,0.000
21974.000,1.907,-0.397,-1.082,0.001
21980.000,1.982,-0.501,-1.089,0.001
21985.000,1.913,-0.393,-1.097,0.000
21991.000,1.847,-0.281,-1.105,0.001
21996.000,1.756,-0.246,-1.113,0.001
22001.000,1.787,-0.164,-1.121,0.000
22007.000,1.726,-0.046,-1.128,0.001
22012.000,1.668,0.075,-1.036,0.001
22017.000,1.579,0.116,-1.044,0.001
22023.000,1.524,0.241,-1.052,0.001
22028.000,1.564,0.328,-1.060,0.000
22033.000,1.476,0.373,-1.068,0.001
22039.000,1.427,0.504,-1.075,0.001
22044.000,1.382,0.638,-0.983,0.000
22049.000,1.295,0.686,-0.991,0.001
22055.000,1.343,0.779,-0.999,0.001
22060.000,1.258,0.829,-1.007,0.000
22065.000,1.219,0.970,-0.915,0.001
22071.000,1.135,1.022,-0.923,0.001
22076.000,1.101,1.167,-0.931,0.001
22082.000,1.018,1.221,-0.939,0.001
22087.000,1.074,1.320,-0.947,0.000
22092.000,1.047,1.469,-0.855,0.001
22098.000,1.109,1.568,-0.863,0.001
22103.000,1.172,1.665,-0.871,0.000
22108.000,1.154,1.817,-0.879,0.001
22114.000,1.139,1.971,-0.887,0.001
22119.000,1.276,2.158,-0.795,0.000
