Alt,u,v,temp,bv2,lat,long
6127.000,-1.863,-3.107,-0.015,-0.000,46.775,-116.888
6131.000,-1.851,-3.107,-0.076,-0.000,46.775,-116.888
6136.000,-1.739,-3.101,-0.036,-0.000,46.775,-116.888
6141.000,-1.627,-3.096,-0.097,-0.000,46.775,-116.888
6146.000,-1.615,-3.096,-0.057,0.000,46.775,-116.888
6151.000,-1.503,-3.090,-0.018,-0.000,46.775,-116.888
6156.000,-1.491,-3.090,-0.079,-0.000,46.775,-116.887
6160.000,-1.389,-2.916,-0.039,0.000,46.775,-116.887
6165.000,-1.377,-2.916,0.000,-0.000,46.775,-116.887
6170.000,-1.265,-2.910,-0.060,-0.000,46.775,-116.887
6175.000,-1.153,-2.903,-0.021,-0.000,46.775,-116.887
6180.000,-1.140,-2.903,-0.081,-0.000,46.775,-116.887
6184.000,-1.028,-2.896,-0.042,0.000,46.775,-116.887
6189.000,-1.016,-2.897,-0.002,-0.000,46.775,-116.887
6194.000,-0.903,-2.890,-0.062,-0.000,46.775,-116.886
6198.000,-0.890,-2.891,-0.023,0.000,46.775,-116.886
6203.000,-0.791,-2.707,0.017,-0.000,46.775,-116.886
6208.000,-0.679,-2.699,-0.043,-0.000,46.775,-116.886
6213.000,-0.666,-2.700,-0.004,-0.000,46.775,-116.886
6217.000,-0.553,-2.692,-0.064,-0.000,46.775,-116.886
6222.000,-0.539,-2.693,-0.024,0.000,46.775,-116.886
6227.000,-0.526,-2.693,0.016,-0.000,46.775,-116.886
6231.000,-0.498,-2.875,-0.044,-0.000,46.775,-116.885
6236.000,-0.484,-2.876,-0.004,-0.000,46.775,-116.885
6241.000,-0.570,-2.884,-0.064,-0.000,46.775,-116.885
6246.000,-0.545,-3.065,-0.024,0.000,46.775,-116.885
6250.000,-0.530,-3.066,0.016,-0.000,46.775,-116.885
6255.000,-0.516,-3.068,-0.044,-0.000,46.775,-116.885
6260.000,-0.494,-3.248,-0.003,0.000,46.775,-116.885
6264.000,-0.579,-3.253,0.037,-0.000,46.775,-116.885
6269.000,-0.564,-3.255,-0.023,-0.000,46.775,-116.884
6274.000,-0.545,-3.434,0.018,-0.000,46.775,-116.884
6279.000,-0.530,-3.435,-0.042,-0.000,46.775,-116.884
6283.000,-0.515,-3.436,-0.001,0.000,46.775,-116.884
6288.000,-0.598,-3.616,0.039,-0.000,46.775,-116.884
6293.000,-0.582,-3.617,-0.020,-0.000,46.775,-116.884
6297.000,-0.567,-3.618,0.021,-0.000,46.775,-116.884
6302.000,-0.552,-3.795,-0.039,-0.000,46.775,-116.883
6307.000,-0.536,-3.796,0.002,-0.000,46.775,-116.883
6312.000,-0.525,-3.972,-0.057,-0.000,46.775,-116.883
6316.000,-0.608,-3.970,-0.016,0.000,46.775,-116.883
6321.000,-0.592,-3.970,0.025,-0.000,46.775,-116.883
6326.000,-0.575,-3.970,-0.034,-0.000,46.775,-116.883
6331.000,-0.558,-3.971,0.007,-0.000,46.775,-116.883
6336.000,-0.641,-3.968,-0.052,-0.000,46.775,-116.883
6340.000,-0.624,-3.968,-0.010,0.000,46.775,-116.882
6345.000,-0.606,-3.968,0.031,-0.000,46.775,-116.882
6350.000,-0.589,-3.968,-0.027,-0.000,46.775,-116.882
6355.000,-0.671,-3.964,0.014,0.000,46.775,-116.882
6360.000,-0.653,-3.964,0.056,-0.000,46.775,-116.882
6365.000,-0.635,-3.964,-0.002,-0.000,46.775,-116.882
6370.000,-0.717,-3.960,0.040,-0.000,46.775,-116.882
6375.000,-0.699,-3.960,-0.018,-0.000,46.775,-116.882
6380.000,-0.681,-3.959,0.024,0.000,46.775,-116.881
6385.000,-0.663,-3.958,0.066,-0.000,46.775,-116.881
6390.000,-0.745,-3.954,0.009,-0.000,46.775,-116.881
6395.000,-0.727,-3.953,0.051,0.000,46.775,-116.881
6399.000,-0.709,-3.951,0.094,-0.000,46.775,-116.881
6404.000,-0.691,-3.950,0.037,-0.000,46.775,-116.881
6409.000,-0.773,-3.945,0.080,-0.000,46.775,-116.881
6414.000,-0.755,-3.943,0.023,-0.000,46.775,-116.881
6419.000,-0.737,-3.941,0.066,0.000,46.775,-116.880
6424.000,-0.620,-3.942,0.109,-0.000,46.775,-116.880
6429.000,-0.609,-4.107,0.053,-0.000,46.775,-116.880
6434.000,-0.591,-4.104,0.096,0.000,46.775,-116.880
6439.000,-0.574,-4.101,0.040,0.000,46.775,-116.880
6444.000,-0.456,-4.103,0.084,0.000,46.775,-116.880
6449.000,-0.438,-4.100,0.128,-0.000,46.775,-116.880
6454.000,-0.421,-4.096,0.072,-0.000,46.775,-116.879
6459.000,-0.303,-4.098,0.116,-0.000,46.775,-116.879
6463.000,-0.285,-4.094,0.060,-0.000,46.775,-116.879
6468.000,-0.278,-4.261,0.105,0.000,46.775,-116.879
