Alt,u,v,temp,bv2
28752.000,-4.054,0.155,0.306,0.000
28759.000,-3.953,0.132,0.296,0.000
28765.000,-3.952,0.116,0.286,0.000
28771.000,-3.822,0.459,0.276,0.002
28777.000,-3.722,0.434,0.266,0.002
28784.000,-3.722,0.418,0.356,0.000
28790.000,-3.622,0.394,0.346,0.000
28796.000,-3.623,0.379,0.336,0.000
28803.000,-3.489,0.715,0.326,0.000
28809.000,-3.390,0.689,0.316,0.000
28815.000,-3.391,0.674,0.306,0.002
28822.000,-3.293,0.649,0.296,0.002
28828.000,-3.195,0.625,0.286,0.000
28835.000,-3.197,0.611,0.275,0.000
28841.000,-3.059,0.939,0.265,0.000
28847.000,-2.962,0.913,0.255,0.000
28854.000,-2.965,0.900,0.245,0.000
28860.000,-2.769,0.863,0.235,0.002
28867.000,-2.672,0.838,0.225,0.002
28873.000,-2.477,0.802,0.215,0.000
28880.000,-2.281,0.765,0.305,0.000
28886.000,-2.185,0.741,0.295,0.000
28893.000,-2.028,0.373,0.284,0.000
28899.000,-1.833,0.341,0.274,0.000
28906.000,-1.738,0.319,0.264,0.002
28912.000,-1.543,0.288,0.254,0.002
28919.000,-1.348,0.258,0.244,0.000
28925.000,-1.253,0.238,0.233,0.000
28932.000,-1.059,0.208,0.223,0.000
28938.000,-0.964,0.189,0.313,0.000
28945.000,-0.770,0.160,0.303,0.000
28951.000,-0.606,-0.176,0.293,0.002
28958.000,-0.511,-0.191,0.282,0.002
28964.000,-0.317,-0.215,0.272,0.000
28971.000,-0.122,-0.239,0.262,0.000
28977.000,-0.028,-0.253,0.252,0.000
28984.000,0.167,-0.276,0.241,0.000
28990.000,0.262,-0.289,0.331,0.000
28997.000,0.434,-0.599,0.321,0.002
29003.000,0.530,-0.610,0.310,0.002
29010.000,0.725,-0.627,0.300,0.000
29016.000,0.821,-0.637,0.290,0.000
29023.000,1.000,-0.932,0.280,0.000
29029.000,1.096,-0.940,0.269,0.000
29035.000,1.292,-0.951,0.259,0.000
29042.000,1.388,-0.958,0.249,0.002
29048.000,1.572,-1.238,0.238,0.002
29054.000,1.668,-1.243,0.328,0.000
29061.000,1.863,-1.250,0.318,0.000
29067.000,1.959,-1.254,0.308,0.000
29074.000,2.149,-1.519,0.297,0.000
29080.000,2.245,-1.521,0.287,0.000
29086.000,2.441,-1.524,0.277,0.002
29093.000,2.535,-1.777,0.267,0.002
29099.000,2.731,-1.777,0.256,0.000
29105.000,2.827,-1.776,0.246,0.000
29112.000,2.926,-2.020,0.236,0.000
29118.000,3.122,-2.015,0.226,0.000
29124.000,3.219,-2.013,0.216,0.000
29131.000,3.316,-2.010,0.205,0.002
29137.000,3.412,-2.007,0.195,0.002
29144.000,3.509,-2.005,0.185,0.000
29150.000,3.606,-2.001,0.175,0.000
29156.000,3.703,-1.998,0.165,0.000
29163.000,3.801,-1.995,0.155,0.000
29169.000,3.899,-1.992,0.145,0.000
29175.000,3.996,-1.989,0.135,0.000
29182.000,4.195,-1.984,0.125,0.002
29188.000,4.293,-1.980,0.115,0.002
29195.000,4.392,-1.976,0.105,0.000
29201.000,4.492,-1.973,0.095,0.000
29207.000,4.591,-1.969,0.085,0.000
29214.000,4.691,-1.965,0.076,0.000
29220.000,4.796,-2.173,0.066,-0.000
29226.000,4.896,-2.167,-0.044,0.002
29233.000,4.996,-2.162,-0.054,0.002
29239.000,5.097,-2.156,-0.064,0.000
29245.000,4.998,-2.157,-0.073,0.000
29252.000,4.799,-2.162,-0.083,0.000
29258.000,4.700,-2.163,-0.093,0.000
29265.000,4.501,-2.167,-0.103,0.000
29271.000,4.297,-1.951,-0.112,0.002
29277.000,4.198,-1.951,-0.122,0.002
29284.000,4.000,-1.951,-0.132,0.000
29290.000,3.802,-1.952,-0.142,0.000
29296.000,3.704,-1.952,-0.151,0.000
29303.000,3.507,-1.952,-0.161,-0.000
29309.000,3.309,-1.953,-0.270,-0.000
29315.000,3.212,-1.952,-0.280,0.000
29322.000,3.015,-1.953,-0.290,0.002
29328.000,2.819,-1.953,-0.299,0.002
