Alt,u,v,temp,bv2
15223.000,2.139,-2.228,-1.005,0.000
15227.000,2.063,-2.273,-0.992,0.000
15232.000,2.080,-2.280,-0.978,0.000
15236.000,2.004,-2.325,-0.965,0.000
15241.000,1.928,-2.369,-0.952,0.000
15246.000,1.852,-2.413,-0.938,0.000
15250.000,1.869,-2.420,-0.925,0.000
15255.000,1.792,-2.464,-0.912,0.000
15260.000,1.713,-2.508,-0.899,0.000
15264.000,1.634,-2.553,-0.886,0.000
15269.000,1.641,-2.819,-0.872,0.000
15274.000,1.655,-2.827,-0.859,0.000
15278.000,1.576,-2.872,-0.846,0.000
15283.000,1.496,-2.916,-0.833,0.001
15288.000,1.417,-2.959,-0.720,0.001
15292.000,1.338,-3.003,-0.707,0.000
15297.000,1.352,-3.010,-0.694,0.000
15302.000,1.273,-3.053,-0.681,0.000
15306.000,1.194,-3.096,-0.668,0.000
15311.000,1.192,-3.347,-0.655,0.000
15315.000,1.206,-3.354,-0.642,0.000
15320.000,1.220,-3.360,-0.630,0.000
15325.000,1.234,-3.366,-0.617,0.000
15329.000,1.342,-3.337,-0.604,0.000
15334.000,1.356,-3.343,-0.591,0.000
15339.000,1.369,-3.349,-0.578,0.000
15343.000,1.383,-3.354,-0.565,0.000
15348.000,1.472,-3.572,-0.553,0.000
15353.000,1.485,-3.578,-0.540,0.000
15357.000,1.499,-3.584,-0.527,0.000
15362.000,1.513,-3.589,-0.514,0.000
15366.000,1.526,-3.595,-0.502,0.000
15371.000,1.540,-3.600,-0.489,0.000
15376.000,1.553,-3.606,-0.476,0.000
15380.000,1.566,-3.612,-0.464,0.000
15385.000,1.580,-3.617,-0.451,0.000
15390.000,1.664,-3.836,-0.438,0.000
15394.000,1.677,-3.841,-0.425,0.000
15399.000,1.691,-3.847,-0.413,0.000
15403.000,1.704,-3.852,-0.400,0.000
15408.000,1.622,-3.888,-0.387,0.001
15413.000,1.541,-3.924,-0.274,0.001
15417.000,1.459,-3.959,-0.262,0.000
15422.000,1.377,-3.995,-0.249,0.000
15426.000,1.296,-4.030,-0.236,0.000
15431.000,1.214,-4.065,-0.224,0.000
15436.000,1.132,-4.100,-0.211,0.000
15440.000,1.050,-4.136,-0.198,0.000
15445.000,0.968,-4.171,-0.186,0.000
15450.000,0.886,-4.205,-0.173,0.000
15454.000,0.804,-4.240,-0.160,0.000
15459.000,0.722,-4.275,-0.148,0.000
15463.000,0.640,-4.309,-0.135,0.000
15468.000,0.558,-4.343,-0.123,0.000
15473.000,0.476,-4.378,-0.111,0.000
15477.000,0.331,-4.225,-0.098,0.000
15482.000,0.249,-4.261,-0.086,0.000
15486.000,0.167,-4.296,-0.073,0.000
15491.000,0.085,-4.332,-0.061,0.000
15496.000,0.004,-4.367,-0.049,0.001
15500.000,-0.114,-4.612,0.064,0.001
15505.000,-0.196,-4.645,0.076,0.000
15509.000,-0.279,-4.679,0.088,0.000
15514.000,-0.457,-4.743,0.100,0.000
15518.000,-0.540,-4.776,0.112,0.000
15523.000,-0.622,-4.808,0.124,0.000
15527.000,-0.748,-5.037,0.136,0.000
15532.000,-0.832,-5.067,0.148,0.000
15536.000,-0.916,-5.098,0.160,0.000
15541.000,-1.095,-5.157,0.172,0.000
15546.000,-1.132,-5.344,0.184,0.000
15550.000,-1.216,-5.373,0.196,0.000
15555.000,-1.300,-5.401,0.208,0.000
15559.000,-1.481,-5.456,0.219,0.000
15564.000,-1.524,-5.634,0.231,0.000
15568.000,-1.609,-5.659,0.243,0.000
15573.000,-1.790,-5.711,0.254,0.000
15577.000,-1.875,-5.736,0.266,0.000
15582.000,-1.923,-5.903,0.277,0.000
15586.000,-2.106,-5.951,0.289,0.000
15591.000,-2.130,-5.812,0.300,0.000
15595.000,-2.118,-5.811,0.312,0.000
15600.000,-2.145,-5.672,0.323,0.000
15604.000,-2.270,-5.563,0.335,0.000
15609.000,-2.258,-5.562,0.346,0.000
15613.000,-2.289,-5.426,0.358,0.000
15618.000,-2.416,-5.323,0.369,0.000
15622.000,-2.404,-5.322,0.380,0.000
15627.000,-2.438,-5.190,0.392,0.000
15631.000,-2.475,-5.058,0.403,0.000
15636.000,-2.463,-5.057,0.414,-0.000
15641.000,-2.594,-4.964,0.325,-0.000
15645.000,-2.634,-4.836,0.337,0.000
15650.000,-2.622,-4.835,0.348,0.000
15655.000,-2.664,-4.708,0.359,0.000
15660.000,-2.708,-4.582,0.370,0.000
15665.000,-2.695,-4.581,0.381,0.000
15669.000,-2.831,-4.500,0.393,0.000
15674.000,-2.879,-4.377,0.404,0.000
15679.000,-2.865,-4.376,0.415,0.000
15684.000,-2.826,-4.208,0.426,0.000
15689.000,-2.703,-3.989,0.437,0.000
15693.000,-2.602,-3.940,0.448,0.000
15698.000,-2.572,-3.764,0.359,0.000
15703.000,-2.460,-3.535,0.370,0.000
15708.000,-2.360,-3.483,0.381,0.000
15712.000,-2.339,-3.301,0.392,0.000
15717.000,-2.155,-3.193,0.403,0.000
15722.000,-2.140,-3.007,0.414,0.000
15727.000,-1.958,-2.897,0.425,0.000
15732.000,-1.949,-2.705,0.436,0.000
15736.000,-1.851,-2.648,0.447,0.000
15741.000,-1.765,-2.397,0.358,0.000
15746.000,-1.668,-2.338,0.369,0.000
15751.000,-1.590,-2.081,0.380,0.000
15756.000,-1.494,-2.021,0.391,0.000
15760.000,-1.502,-1.819,0.402,0.000
15765.000,-1.327,-1.697,0.413,0.000
15770.000,-1.232,-1.635,0.424,0.000
15775.000,-1.169,-1.366,0.435,0.000
15780.000,-1.074,-1.304,0.346,0.000
15784.000,-1.058,-1.302,0.357,0.000
15789.000,-0.963,-1.239,0.369,0.000
15794.000,-0.867,-1.176,0.380,0.000
15798.000,-0.735,-1.326,0.391,0.000
15803.000,-0.638,-1.264,0.402,0.000
15808.000,-0.541,-1.202,0.413,0.000
15813.000,-0.444,-1.140,0.324,0.000
15817.000,-0.427,-1.139,0.335,0.000
15822.000,-0.329,-1.077,0.346,0.000
15827.000,-0.232,-1.015,0.357,0.000
