Alt,u,v,temp,bv2
14474.000,-2.893,2.227,-0.062,-0.000
14478.000,-2.818,2.282,-0.156,-0.000
14483.000,-2.969,2.437,-0.150,0.000
14488.000,-2.895,2.493,-0.143,-0.000
14492.000,-2.894,2.482,-0.237,-0.000
14497.000,-2.820,2.539,-0.230,0.001
14501.000,-2.976,2.694,-0.224,0.001
14506.000,-2.903,2.753,-0.217,-0.000
14511.000,-2.831,2.812,-0.310,-0.000
14515.000,-2.830,2.801,-0.304,0.000
14520.000,-2.921,3.028,-0.297,-0.000
14525.000,-2.921,3.018,-0.390,-0.000
14529.000,-2.850,3.079,-0.383,0.000
14534.000,-2.850,3.069,-0.376,0.000
14538.000,-2.948,3.296,-0.368,-0.000
14543.000,-2.949,3.287,-0.461,-0.000
14547.000,-2.879,3.350,-0.454,0.000
14552.000,-2.810,3.412,-0.446,0.000
14556.000,-2.985,3.569,-0.439,0.000
14561.000,-2.917,3.633,-0.431,-0.000
14565.000,-2.917,3.624,-0.524,-0.000
14570.000,-2.849,3.688,-0.516,0.000
14574.000,-2.781,3.753,-0.508,0.000
14579.000,-2.782,3.745,-0.500,0.000
14583.000,-2.714,3.810,-0.492,0.000
14588.000,-2.534,3.631,-0.484,-0.000
14592.000,-2.465,3.695,-0.576,-0.000
14597.000,-2.396,3.759,-0.568,0.000
14601.000,-2.396,3.751,-0.560,0.000
14606.000,-2.327,3.815,-0.552,0.000
14610.000,-2.258,3.879,-0.544,0.000
14615.000,-2.258,3.872,-0.536,-0.000
14619.000,-2.006,3.756,-0.627,-0.000
14624.000,-2.007,3.749,-0.619,0.000
14628.000,-1.936,3.812,-0.610,0.000
14633.000,-1.866,3.876,-0.602,0.000
14637.000,-1.866,3.869,-0.593,0.000
14642.000,-1.796,3.932,-0.584,0.000
14647.000,-1.726,3.996,-0.576,-0.000
14651.000,-1.541,3.801,-0.667,-0.000
14656.000,-1.470,3.863,-0.658,0.000
14660.000,-1.470,3.857,-0.649,0.000
14665.000,-1.470,3.850,-0.641,0.000
14669.000,-1.287,3.651,-0.632,0.000
14674.000,-1.214,3.712,-0.623,0.000
14679.000,-1.213,3.706,-0.614,-0.000
14683.000,-1.213,3.699,-0.705,-0.000
14688.000,-1.032,3.496,-0.696,0.000
14692.000,-1.031,3.489,-0.686,0.000
14697.000,-1.030,3.483,-0.677,0.000
14702.000,-0.954,3.544,-0.668,-0.000
14706.000,-0.775,3.336,-0.759,-0.000
14711.000,-0.773,3.330,-0.749,0.000
14715.000,-0.772,3.324,-0.740,0.000
14720.000,-0.595,3.113,-0.731,0.000
14725.000,-0.517,3.172,-0.721,-0.000
14729.000,-0.515,3.166,-0.812,-0.000
14734.000,-0.512,3.160,-0.802,0.000
14738.000,-0.338,2.945,-0.792,0.000
14743.000,-0.258,3.002,-0.783,0.000
14748.000,-0.255,2.997,-0.773,-0.000
14752.000,-0.251,2.991,-0.863,-0.000
14757.000,-0.326,2.922,-0.853,0.000
14762.000,-0.322,2.916,-0.843,0.000
14766.000,-0.318,2.911,-0.833,-0.000
14771.000,-0.313,2.905,-0.923,-0.000
14775.000,-0.309,2.899,-0.913,0.000
14780.000,-0.303,2.893,-0.903,0.000
14785.000,-0.376,2.825,-0.893,-0.000
14789.000,-0.370,2.819,-0.982,-0.000
14794.000,-0.364,2.813,-0.972,0.000
14798.000,-0.358,2.807,-0.961,0.000
14803.000,-0.351,2.802,-0.951,-0.000
14808.000,-0.344,2.796,-1.040,-0.000
14813.000,-0.414,2.727,-1.029,0.000
14817.000,-0.407,2.721,-1.018,-0.000
14822.000,-0.399,2.715,-1.108,-0.000
14827.000,-0.390,2.709,-1.097,0.000
14832.000,-0.382,2.703,-1.086,0.000
14836.000,-0.451,2.634,-1.074,-0.000
14841.000,-0.442,2.627,-1.163,-0.000
14846.000,-0.433,2.621,-1.152,0.000
14851.000,-0.424,2.615,-1.141,-0.000
14855.000,-0.416,2.609,-1.229,-0.000
14860.000,-0.407,2.602,-1.218,0.000
14865.000,-0.398,2.596,-1.206,0.000
14870.000,-0.223,2.382,-1.195,0.000
14874.000,-0.293,2.314,-1.183,-0.000
14879.000,-0.284,2.308,-1.271,-0.000
14884.000,-0.275,2.302,-1.259,0.000
14889.000,-0.266,2.295,-1.247,0.000
14893.000,-0.257,2.289,-1.235,0.000
14898.000,-0.247,2.282,-1.223,-0.000
14903.000,-0.078,2.067,-1.311,-0.000
14907.000,-0.068,2.060,-1.298,0.000
14912.000,-0.139,1.993,-1.286,0.000
14917.000,-0.130,1.987,-1.274,0.000
14922.000,-0.120,1.980,-1.261,-0.000
14926.000,-0.111,1.974,-1.349,-0.000
14931.000,-0.101,1.967,-1.336,0.000
14936.000,0.065,1.750,-1.323,0.000
14941.000,0.075,1.743,-1.310,0.000
14945.000,0.085,1.736,-1.298,-0.000
14950.000,0.176,1.789,-1.385,-0.000
14955.000,0.187,1.782,-1.372,0.000
14959.000,0.198,1.775,-1.359,0.000
14964.000,0.362,1.553,-1.346,0.000
14969.000,0.373,1.547,-1.332,-0.000
14973.000,0.467,1.597,-1.419,-0.000
14978.000,0.479,1.590,-1.406,0.000
14983.000,0.491,1.582,-1.393,0.000
14987.000,0.503,1.575,-1.379,0.000
14992.000,0.749,1.405,-1.366,0.000
14997.000,0.762,1.398,-1.353,0.000
15001.000,0.775,1.390,-1.339,-0.000
15006.000,0.788,1.383,-1.426,-0.000
15011.000,0.885,1.431,-1.412,0.000
15015.000,0.898,1.423,-1.399,0.000
15020.000,0.913,1.416,-1.385,0.000
15025.000,1.159,1.238,-1.372,0.000
15030.000,1.174,1.230,-1.358,-0.000
15034.000,1.189,1.222,-1.445,-0.000
15039.000,1.350,0.985,-1.431,0.000
15044.000,1.366,0.977,-1.418,0.000
15048.000,1.382,0.969,-1.404,0.000
15053.000,1.539,0.730,-1.391,0.000
15058.000,1.555,0.721,-1.377,0.000
15062.000,1.572,0.712,-1.364,0.000
15067.000,1.726,0.470,-1.350,-0.000
15072.000,1.742,0.462,-1.437,-0.000
15076.000,1.980,0.266,-1.423,0.000
15081.000,1.997,0.257,-1.409,0.000
15086.000,2.014,0.248,-1.396,0.000
15090.000,2.161,-0.001,-1.382,0.000
15095.000,2.179,-0.010,-1.369,0.000
