Alt,u,v,temp,bv2,lat,long
17497.000,0.489,-2.863,0.368,0.000,46.937,-116.655
17502.000,0.410,-2.864,0.373,0.000,46.937,-116.655
17506.000,0.240,-2.875,0.377,0.001,46.937,-116.655
17511.000,0.161,-2.881,0.382,0.000,46.937,-116.655
17516.000,0.082,-2.888,0.386,0.000,46.937,-116.655
17521.000,0.003,-2.897,0.391,0.001,46.938,-116.655
17526.000,-0.076,-2.907,0.395,0.000,46.938,-116.655
17531.000,-0.135,-3.018,0.400,0.000,46.938,-116.655
17536.000,-0.298,-3.050,0.404,0.001,46.938,-116.655
17541.000,-0.374,-3.066,0.409,-0.000,46.938,-116.655
17546.000,-0.449,-3.083,0.313,-0.000,46.938,-116.655
17551.000,-0.525,-3.102,0.318,0.000,46.938,-116.655
17556.000,-0.599,-3.123,0.322,0.000,46.938,-116.655
17561.000,-0.758,-3.173,0.326,0.001,46.938,-116.655
17566.000,-0.832,-3.198,0.331,0.000,46.938,-116.655
17570.000,-0.905,-3.224,0.335,0.000,46.938,-116.655
17575.000,-0.940,-3.344,0.340,0.001,46.938,-116.655
17580.000,-1.050,-3.281,0.344,0.001,46.938,-116.655
17585.000,-1.122,-3.311,0.448,0.001,46.938,-116.655
17590.000,-1.193,-3.343,0.453,0.001,46.938,-116.655
17595.000,-1.183,-3.338,0.457,0.000,46.938,-116.655
17600.000,-1.174,-3.333,0.461,0.000,46.938,-116.655
17605.000,-1.165,-3.328,0.466,0.001,46.938,-116.655
17610.000,-1.198,-3.233,0.470,0.000,46.938,-116.655
17615.000,-1.188,-3.228,0.474,0.000,46.938,-116.655
17620.000,-1.179,-3.222,0.479,0.001,46.938,-116.655
17625.000,-1.170,-3.217,0.483,0.000,46.938,-116.655
17630.000,-1.243,-3.251,0.487,0.000,46.938,-116.655
17634.000,-1.235,-3.246,0.492,0.000,46.938,-116.655
17639.000,-1.226,-3.241,0.496,0.000,46.939,-116.655
17644.000,-1.262,-3.146,0.500,0.001,46.939,-116.655
17649.000,-1.253,-3.141,0.505,0.000,46.939,-116.655
17654.000,-1.245,-3.136,0.509,0.000,46.939,-116.655
17659.000,-1.237,-3.131,0.513,0.001,46.939,-116.655
17664.000,-1.229,-3.125,0.518,0.000,46.939,-116.656
17669.000,-1.304,-3.161,0.522,0.000,46.939,-116.656
17674.000,-1.342,-3.067,0.526,0.001,46.939,-116.656
17679.000,-1.334,-3.061,0.530,0.000,46.939,-116.656
17684.000,-1.327,-3.056,0.535,0.000,46.939,-116.656
17689.000,-1.403,-3.094,0.539,0.001,46.939,-116.656
17694.000,-1.478,-3.133,0.543,0.000,46.939,-116.656
17699.000,-1.553,-3.174,0.547,-0.000,46.939,-116.656
17704.000,-1.679,-3.130,0.451,0.000,46.939,-116.656
17709.000,-1.834,-3.226,0.456,0.000,46.939,-116.656
17714.000,-1.908,-3.273,0.460,0.000,46.939,-116.656
17720.000,-2.037,-3.240,0.464,0.000,46.939,-116.656
17725.000,-2.110,-3.291,0.468,0.000,46.939,-116.656
17730.000,-2.182,-3.343,0.472,0.001,46.939,-116.656
17735.000,-2.315,-3.317,0.476,0.000,46.939,-116.656
17740.000,-2.386,-3.373,0.481,0.000,46.939,-116.656
17745.000,-2.456,-3.431,0.485,0.001,46.939,-116.656
17750.000,-2.525,-3.489,0.489,0.000,46.939,-116.656
17755.000,-2.660,-3.475,0.493,0.000,46.939,-116.656
17761.000,-2.729,-3.538,0.497,0.000,46.939,-116.657
17766.000,-2.796,-3.602,0.401,-0.000,46.940,-116.657
17771.000,-2.862,-3.668,0.405,0.000,46.940,-116.657
17776.000,-2.926,-3.735,0.409,0.001,46.940,-116.657
17781.000,-3.062,-3.736,0.413,0.000,46.940,-116.657
17786.000,-3.125,-3.807,0.417,0.000,46.940,-116.657
17791.000,-3.263,-3.814,0.421,0.001,46.940,-116.657
17796.000,-3.331,-3.744,0.425,-0.000,46.940,-116.657
17802.000,-3.400,-3.674,0.329,-0.000,46.940,-116.657
17807.000,-3.394,-3.670,0.333,0.001,46.940,-116.657
