Alt,u,v,temp,bv2
16418.000,4.824,1.588,-0.652,0.001
16423.000,4.778,1.509,-0.645,0.001
16428.000,4.733,1.430,-0.638,0.000
16432.000,4.885,1.220,-0.632,0.000
16437.000,4.838,1.141,-0.625,0.001
16442.000,4.735,0.980,-0.618,0.001
16447.000,4.689,0.901,-0.512,0.001
16451.000,4.641,0.821,-0.505,0.000
16456.000,4.781,0.613,-0.498,0.001
16461.000,4.733,0.534,-0.492,0.001
16466.000,4.627,0.373,-0.485,0.000
16470.000,4.578,0.293,-0.478,0.000
16475.000,4.707,0.087,-0.471,0.001
16480.000,4.657,0.009,-0.465,0.001
16485.000,4.607,-0.070,-0.458,0.000
16489.000,4.498,-0.229,-0.451,0.000
16494.000,4.617,-0.433,-0.445,0.001
16499.000,4.566,-0.511,-0.438,0.001
16504.000,4.514,-0.589,-0.431,0.000
16508.000,4.463,-0.666,-0.424,0.000
16513.000,4.573,-0.867,-0.417,0.001
16518.000,4.459,-1.023,-0.411,0.001
16523.000,4.406,-1.099,-0.404,0.000
16528.000,4.506,-1.297,-0.397,0.000
16532.000,4.301,-1.252,-0.390,0.001
16537.000,4.187,-1.407,-0.383,0.000
16542.000,3.985,-1.369,-0.376,0.000
16547.000,3.934,-1.446,-0.369,0.001
16552.000,3.734,-1.413,-0.362,0.001
16557.000,3.478,-1.466,-0.355,0.000
16561.000,3.430,-1.546,-0.348,0.000
16566.000,3.235,-1.524,-0.341,0.001
16571.000,3.189,-1.603,-0.334,0.001
16576.000,2.943,-1.671,-0.327,0.000
16581.000,2.898,-1.751,-0.320,0.000
16585.000,2.711,-1.740,-0.313,0.001
16590.000,2.525,-1.733,-0.305,0.001
16595.000,2.432,-1.901,-0.298,0.000
16600.000,2.251,-1.900,-0.291,0.000
16605.000,2.072,-1.903,-0.284,0.001
16610.000,1.894,-1.910,-0.277,0.001
16614.000,1.858,-1.993,-0.270,0.000
16619.000,1.684,-2.004,-0.263,0.000
16624.000,1.512,-2.019,-0.256,0.001
16629.000,1.523,-2.014,-0.249,0.000
16634.000,1.396,-1.941,-0.241,0.000
16639.000,1.449,-1.844,-0.234,0.001
16643.000,1.319,-1.773,-0.227,0.000
16648.000,1.188,-1.704,-0.320,-0.000
16653.000,1.239,-1.604,-0.312,0.000
16658.000,1.106,-1.537,-0.305,0.001
16663.000,1.155,-1.436,-0.298,0.001
16667.000,1.019,-1.370,-0.290,-0.000
16672.000,1.067,-1.268,-0.383,-0.000
16677.000,0.929,-1.203,-0.376,0.001
16682.000,0.942,-1.194,-0.368,0.000
16686.000,0.836,-1.037,-0.361,-0.000
16691.000,0.849,-1.028,-0.453,0.000
16696.000,0.739,-0.872,-0.446,0.001
16700.000,0.753,-0.862,-0.438,0.000
16705.000,0.639,-0.708,-0.431,-0.000
16710.000,0.653,-0.698,-0.523,0.000
16715.000,0.536,-0.544,-0.515,0.000
16719.000,0.550,-0.534,-0.508,0.000
16724.000,0.593,-0.428,-0.500,0.000
16729.000,0.635,-0.322,-0.592,0.000
16734.000,0.678,-0.215,-0.585,0.000
16738.000,0.722,-0.109,-0.577,0.000
16743.000,0.738,-0.099,-0.569,0.000
16748.000,0.781,0.008,-0.661,-0.000
16752.000,0.825,0.115,-0.653,0.000
16757.000,0.869,0.222,-0.646,0.001
16762.000,0.913,0.328,-0.638,0.000
16767.000,0.930,0.338,-0.630,-0.000
16771.000,0.975,0.445,-0.722,0.000
16776.000,1.019,0.551,-0.714,0.001
16781.000,1.064,0.657,-0.706,0.000
16786.000,1.109,0.763,-0.698,-0.000
16790.000,1.154,0.868,-0.790,0.000
16795.000,1.171,0.878,-0.782,0.000
16800.000,1.216,0.984,-0.774,-0.000
16805.000,1.262,1.089,-0.866,0.000
16810.000,1.307,1.195,-0.858,0.001
16814.000,1.353,1.300,-0.849,0.000
16819.000,1.371,1.309,-0.841,-0.000
16824.000,1.390,1.318,-0.933,0.000
16829.000,1.436,1.423,-0.925,0.000
16834.000,1.454,1.431,-0.917,0.000
16839.000,1.501,1.536,-0.909,0.000
16844.000,1.519,1.545,-1.001,0.000
16849.000,1.539,1.553,-0.992,0.000
16853.000,1.585,1.657,-0.984,0.000
16858.000,1.604,1.666,-0.976,0.000
16863.000,1.650,1.770,-1.067,0.000
16868.000,1.669,1.778,-1.059,0.000
16873.000,1.687,1.786,-1.051,0.000
16878.000,1.733,1.891,-1.042,0.001
16883.000,1.751,1.899,-1.034,-0.000
16888.000,1.797,2.003,-1.126,-0.000
16893.000,1.815,2.011,-1.117,0.001
16897.000,1.832,2.019,-1.109,0.001
16902.000,1.877,2.122,-1.100,-0.000
16907.000,1.895,2.130,-1.192,-0.000
16912.000,1.940,2.234,-1.184,0.001
16917.000,1.957,2.241,-1.175,0.000
16922.000,2.176,2.188,-1.167,0.000
16927.000,2.193,2.196,-1.158,0.001
16932.000,2.210,2.203,-1.150,0.001
16937.000,2.227,2.210,-1.142,0.000
16941.000,2.445,2.153,-1.133,0.000
16946.000,2.461,2.160,-1.125,0.001
16951.000,2.477,2.167,-1.117,0.000
16956.000,2.694,2.107,-1.108,-0.000
16960.000,2.710,2.114,-1.200,0.000
16965.000,2.758,2.216,-1.192,0.000
16970.000,2.774,2.223,-1.183,0.000
16975.000,2.990,2.159,-1.175,0.001
16979.000,3.005,2.166,-1.167,0.000
16984.000,3.021,2.173,-1.158,0.000
16989.000,3.036,2.180,-1.150,0.001
