Alt,u,v,temp,bv2,lat,long
14451.000,-1.587,-3.399,-0.893,0.000,46.881,-116.691
14455.000,-1.568,-3.397,-0.883,0.000,46.881,-116.691
14459.000,-1.622,-3.463,-0.874,0.000,46.881,-116.691
14464.000,-1.603,-3.461,-0.865,0.000,46.881,-116.691
14468.000,-1.658,-3.527,-0.856,0.000,46.881,-116.691
14472.000,-1.639,-3.526,-0.846,0.000,46.881,-116.691
14476.000,-1.742,-3.395,-0.837,0.000,46.881,-116.691
14481.000,-1.796,-3.463,-0.828,0.000,46.881,-116.690
14485.000,-1.777,-3.461,-0.819,0.000,46.881,-116.690
14489.000,-1.831,-3.530,-0.810,0.000,46.881,-116.690
14494.000,-1.812,-3.528,-0.801,0.000,46.881,-116.690
14498.000,-1.794,-3.527,-0.792,0.000,46.881,-116.690
14502.000,-1.969,-3.472,-0.783,0.000,46.881,-116.690
14507.000,-1.950,-3.471,-0.774,0.000,46.881,-116.690
14511.000,-2.003,-3.541,-0.765,0.000,46.881,-116.690
14515.000,-1.985,-3.540,-0.757,0.000,46.882,-116.690
14519.000,-1.967,-3.539,-0.748,0.000,46.882,-116.690
14524.000,-2.141,-3.491,-0.739,0.000,46.882,-116.690
14528.000,-2.123,-3.490,-0.731,0.000,46.882,-116.689
14532.000,-2.174,-3.562,-0.722,0.000,46.882,-116.689
14537.000,-2.157,-3.562,-0.714,0.000,46.882,-116.689
14541.000,-2.139,-3.562,-0.705,0.000,46.882,-116.689
14545.000,-2.311,-3.519,-0.697,0.001,46.882,-116.689
14549.000,-2.293,-3.520,-0.589,0.001,46.882,-116.689
14554.000,-2.344,-3.593,-0.581,0.000,46.882,-116.689
14558.000,-2.327,-3.593,-0.572,0.000,46.882,-116.689
14562.000,-2.363,-3.409,-0.564,0.000,46.882,-116.689
14566.000,-2.279,-3.335,-0.556,0.000,46.882,-116.689
14571.000,-2.195,-3.261,-0.548,0.000,46.882,-116.689
14575.000,-2.044,-3.113,-0.540,0.000,46.883,-116.688
14579.000,-2.090,-2.924,-0.532,0.000,46.883,-116.688
14583.000,-2.008,-2.850,-0.524,0.000,46.883,-116.688
14587.000,-1.925,-2.775,-0.517,0.000,46.883,-116.688
14592.000,-1.843,-2.701,-0.509,0.000,46.883,-116.688
14596.000,-1.898,-2.509,-0.501,0.000,46.883,-116.688
14600.000,-1.817,-2.434,-0.493,0.000,46.883,-116.688
14604.000,-1.672,-2.282,-0.486,0.000,46.883,-116.688
14609.000,-1.591,-2.207,-0.478,0.000,46.883,-116.688
14613.000,-1.510,-2.132,-0.470,0.000,46.883,-116.688
14617.000,-1.577,-1.934,-0.463,0.000,46.883,-116.687
14621.000,-1.498,-1.857,-0.455,0.000,46.883,-116.687
14626.000,-1.419,-1.780,-0.448,0.000,46.884,-116.687
14630.000,-1.277,-1.626,-0.440,0.000,46.884,-116.687
14634.000,-1.199,-1.549,-0.433,0.000,46.884,-116.687
14638.000,-1.278,-1.345,-0.425,0.000,46.884,-116.687
14643.000,-1.201,-1.267,-0.418,0.001,46.884,-116.687
14647.000,-1.124,-1.189,-0.311,0.001,46.884,-116.687
14651.000,-1.047,-1.110,-0.304,0.000,46.884,-116.687
14655.000,-0.970,-1.032,-0.296,0.000,46.884,-116.687
14660.000,-0.832,-0.874,-0.289,0.000,46.884,-116.687
14664.000,-0.756,-0.795,-0.282,0.001,46.884,-116.686
14669.000,-0.679,-0.716,-0.175,0.001,46.884,-116.686
14673.000,-0.603,-0.638,-0.168,0.000,46.884,-116.686
14678.000,-0.527,-0.559,-0.160,0.000,46.885,-116.686
14682.000,-0.451,-0.479,-0.153,0.000,46.885,-116.686
14686.000,-0.375,-0.400,-0.146,0.001,46.885,-116.686
14691.000,-0.299,-0.321,-0.039,0.001,46.885,-116.686
14695.000,-0.162,-0.162,-0.032,0.000,46.885,-116.686
14700.000,-0.086,-0.082,-0.025,0.000,46.885,-116.686
14704.000,-0.011,-0.003,-0.018,0.001,46.885,-116.685
14709.000,0.065,0.077,0.089,0.001,46.885,-116.685
14713.000,0.140,0.158,0.095,0.000,46.885,-116.685
14718.000,0.215,0.238,0.102,0.001,46.885,-116.685
14722.000,0.291,0.318,0.209,0.001,46.885,-116.685
14727.000,0.366,0.399,0.216,0.000,46.886,-116.685
14731.000,0.502,0.558,0.223,0.001,46.886,-116.685
14736.000,0.454,0.481,0.330,0.001,46.886,-116.685
14740.000,0.467,0.483,0.337,0.000,46.886,-116.684
14744.000,0.419,0.407,0.344,0.000,46.886,-116.684
14749.000,0.621,0.259,0.350,0.001,46.886,-116.684
14753.000,0.634,0.262,0.457,0.001,46.886,-116.684
14758.000,0.584,0.187,0.464,0.000,46.886,-116.684
14762.000,0.597,0.189,0.471,0.000,46.886,-116.684
14767.000,0.610,0.192,0.477,0.001,46.886,-116.684
14771.000,0.560,0.117,0.584,0.001,46.887,-116.684
14776.000,0.756,-0.031,0.591,0.000,46.887,-116.684
14780.000,0.768,-0.027,0.598,0.000,46.887,-116.683
14785.000,0.717,-0.101,0.604,0.001,46.887,-116.683
14789.000,0.729,-0.097,0.711,0.001,46.887,-116.683
14794.000,0.742,-0.094,0.718,0.000,46.887,-116.683
14798.000,0.868,-0.319,0.724,0.000,46.887,-116.683
14803.000,0.881,-0.315,0.731,0.001,46.887,-116.683
14807.000,0.894,-0.311,0.837,0.001,46.887,-116.683
14812.000,0.841,-0.382,0.844,0.000,46.887,-116.683
14817.000,0.853,-0.378,0.850,0.000,46.887,-116.683
14821.000,1.040,-0.528,0.857,0.000,46.887,-116.682
14826.000,0.986,-0.599,0.863,0.000,46.888,-116.682
14830.000,0.931,-0.669,0.870,0.000,46.888,-116.682
14835.000,1.112,-0.819,0.876,0.000,46.888,-116.682
14840.000,1.057,-0.887,0.882,0.001,46.888,-116.682
14844.000,1.069,-0.883,0.989,0.001,46.888,-116.682
14849.000,1.177,-1.106,0.995,0.000,46.888,-116.682
14853.000,1.120,-1.174,1.001,0.000,46.888,-116.682
14858.000,1.133,-1.169,1.007,0.000,46.888,-116.681
14862.000,1.076,-1.236,1.013,0.000,46.888,-116.681
14867.000,1.246,-1.387,1.019,0.000,46.888,-116.681
14872.000,1.188,-1.452,1.025,0.000,46.888,-116.681
14876.000,1.201,-1.448,1.031,0.000,46.888,-116.681
14881.000,1.296,-1.669,1.037,0.000,46.888,-116.681
14885.000,1.308,-1.665,1.043,0.000,46.888,-116.681
14890.000,1.249,-1.729,1.049,0.000,46.889,-116.681
14895.000,1.337,-1.950,1.055,0.000,46.889,-116.680
14899.000,1.350,-1.945,1.061,-0.000,46.889,-116.680
14904.000,1.290,-2.008,0.967,-0.000,46.889,-116.680
14908.000,1.447,-2.160,0.973,0.000,46.889,-116.680
14913.000,1.385,-2.222,0.978,0.000,46.889,-116.680
