Alt,u,v,temp,bv2
20520.000,3.463,-0.436,0.167,-0.012
20525.000,3.431,-0.535,0.165,-0.012
20530.000,3.404,-0.634,0.164,-0.012
20535.000,3.380,-0.734,0.163,-0.012
20540.000,3.307,-0.849,0.162,0.593
20545.000,3.292,-0.949,0.261,0.369
20550.000,3.281,-1.049,0.261,-0.006
20555.000,3.227,-1.166,0.260,-0.007
20560.000,3.104,-1.099,0.259,-0.006
20565.000,2.928,-1.062,0.258,-0.007
20570.000,2.746,-1.036,0.257,-0.006
20575.000,2.658,-1.080,0.256,-0.006
20580.000,2.518,-1.043,0.255,-0.005
20585.000,2.374,-1.013,0.255,0.380
20590.000,2.179,-1.027,0.354,0.299
20596.000,2.029,-1.015,0.353,-0.003
20601.000,1.923,-0.969,0.352,-0.004
20606.000,1.837,-1.043,0.352,-0.004
20611.000,1.682,-1.049,0.351,-0.003
20616.000,1.527,-1.063,0.350,-0.004
20621.000,1.415,-1.035,0.349,-0.003
20626.000,1.256,-1.063,0.349,0.277
