Alt,u,v,temp,bv2
3250.000,-1.457,-0.808,0.906,0.000
3255.000,-1.447,-0.852,0.844,0.000
3261.000,-1.427,-0.941,0.882,0.000
3266.000,-1.430,-0.942,0.821,0.000
3272.000,-1.422,-0.987,0.859,0.000
3277.000,-1.328,-0.966,0.798,0.000
3283.000,-1.321,-1.013,0.836,0.000
3288.000,-1.226,-0.993,0.775,-0.000
3294.000,-1.219,-1.042,0.713,0.000
3299.000,-1.222,-1.043,0.751,0.000
3305.000,-1.127,-1.025,0.690,0.000
3310.000,-1.121,-1.076,0.728,0.000
3316.000,-1.025,-1.059,0.666,0.000
3321.000,-1.019,-1.112,0.705,0.000
3326.000,-0.923,-1.098,0.643,0.000
3332.000,-0.926,-1.099,0.681,0.000
3337.000,-0.921,-1.154,0.620,0.000
3343.000,-0.825,-1.141,0.658,0.000
3348.000,-0.828,-1.142,0.596,0.000
3353.000,-0.724,-1.187,0.635,0.000
3359.000,-0.726,-1.188,0.573,-0.000
3364.000,-0.630,-1.177,0.611,0.000
3369.000,-0.633,-1.179,0.550,0.000
3375.000,-0.734,-1.192,0.588,0.000
3380.000,-0.745,-1.137,0.526,0.000
3386.000,-0.747,-1.138,0.564,0.000
3391.000,-0.857,-1.098,0.503,0.000
3396.000,-0.869,-1.045,0.541,0.000
3402.000,-0.970,-1.063,0.479,0.000
3407.000,-0.982,-1.012,0.518,0.000
3413.000,-1.093,-0.981,0.456,0.000
3418.000,-1.107,-0.932,0.494,-0.000
3423.000,-1.110,-0.933,0.432,0.000
3429.000,-1.221,-0.908,0.470,0.000
3434.000,-1.236,-0.861,0.409,0.000
3440.000,-1.348,-0.841,0.447,0.000
3445.000,-1.365,-0.796,0.385,0.000
3450.000,-1.382,-0.751,0.423,0.000
3456.000,-1.479,-0.784,0.361,-0.000
