Alt,u,v,temp,bv2
27312.000,-0.687,-4.238,0.009,0.000
27318.000,-0.780,-4.257,-0.004,0.000
27324.000,-0.873,-4.276,-0.017,0.000
27330.000,-0.868,-4.280,0.071,0.000
27336.000,-0.961,-4.299,0.058,0.001
27342.000,-0.956,-4.302,0.045,0.001
27348.000,-0.950,-4.306,0.032,0.000
27354.000,-0.883,-4.048,0.020,0.000
27360.000,-0.877,-4.052,0.007,0.000
27366.000,-0.773,-4.041,0.094,0.000
27373.000,-0.800,-3.801,0.081,0.001
27379.000,-0.794,-3.804,0.069,0.001
27385.000,-0.817,-3.563,0.056,0.000
27391.000,-0.712,-3.556,0.143,0.000
27397.000,-0.707,-3.559,0.130,0.000
27403.000,-0.725,-3.319,0.118,0.001
27409.000,-0.620,-3.314,0.105,0.001
27415.000,-0.615,-3.317,0.092,0.000
27421.000,-0.629,-3.079,0.179,0.000
27427.000,-0.524,-3.075,0.166,0.000
27433.000,-0.519,-3.078,0.154,0.000
27439.000,-0.528,-2.841,0.241,0.002
27445.000,-0.523,-2.844,0.228,0.001
27451.000,-0.429,-2.603,0.215,0.000
27457.000,-0.423,-2.607,0.202,0.000
27463.000,-0.418,-2.610,0.289,0.000
27469.000,-0.413,-2.613,0.276,0.000
27475.000,-0.408,-2.616,0.264,0.002
27482.000,-0.403,-2.619,0.351,0.002
27488.000,-0.398,-2.622,0.338,0.000
27494.000,-0.383,-2.865,0.325,0.000
27500.000,-0.378,-2.868,0.412,0.000
27506.000,-0.373,-2.871,0.399,0.000
27512.000,-0.268,-2.869,0.386,0.002
27519.000,-0.263,-2.872,0.473,0.002
27525.000,-0.258,-2.875,0.460,0.000
27531.000,-0.254,-2.878,0.448,0.000
27537.000,-0.249,-2.881,0.535,0.000
27543.000,-0.244,-2.884,0.522,0.000
27549.000,-0.239,-2.887,0.509,0.002
27555.000,-0.234,-2.890,0.596,0.002
27562.000,-0.230,-2.893,0.583,0.000
27568.000,-0.210,-3.133,0.570,0.000
27574.000,-0.206,-3.136,0.657,0.000
27580.000,-0.201,-3.139,0.644,0.000
27586.000,-0.196,-3.142,0.631,0.002
27592.000,-0.273,-3.390,0.718,0.002
27599.000,-0.368,-3.401,0.705,0.000
27605.000,-0.439,-3.655,0.692,0.000
27611.000,-0.534,-3.668,0.779,0.000
27617.000,-0.502,-3.913,0.766,0.000
27623.000,-0.597,-3.929,0.753,0.002
27629.000,-0.659,-4.189,0.740,0.002
27636.000,-0.754,-4.206,0.827,0.000
