Alt,u,v,temp,bv2
8510.000,1.079,-1.406,1.020,-0.000
8516.000,1.090,-1.403,1.066,-0.000
8521.000,1.153,-1.314,1.013,-0.000
8526.000,1.164,-1.310,1.059,0.000
8531.000,1.271,-1.249,1.105,-0.000
8537.000,1.282,-1.246,1.052,0.000
8543.000,1.293,-1.243,1.098,0.000
8549.000,1.357,-1.155,1.044,0.000
8555.000,1.414,-1.182,1.090,0.000
8560.000,1.479,-1.095,1.037,0.000
8566.000,1.490,-1.093,1.083,0.000
8572.000,1.500,-1.091,1.029,0.000
8578.000,1.566,-1.005,1.075,0.000
8584.000,1.624,-1.034,1.122,0.000
8589.000,1.691,-0.950,1.068,0.000
8595.000,1.701,-0.948,1.114,0.000
8601.000,1.712,-0.946,1.061,0.000
8607.000,1.778,-0.862,1.107,0.000
8613.000,1.839,-0.895,1.053,0.000
8618.000,1.906,-0.812,1.100,0.000
8624.000,1.967,-0.847,1.046,0.000
8630.000,2.028,-0.884,1.092,0.000
8636.000,2.087,-0.921,1.139,0.000
8642.000,2.146,-0.960,1.085,0.000
8647.000,2.204,-0.999,1.131,0.000
8653.000,2.261,-1.039,1.078,0.000
8659.000,2.317,-1.080,1.124,0.000
8665.000,2.372,-1.122,1.070,0.000
8671.000,2.426,-1.165,1.117,0.000
8676.000,2.524,-1.253,1.163,0.000
8682.000,2.575,-1.299,1.109,0.000
8688.000,2.626,-1.345,1.156,0.000
8694.000,2.676,-1.392,1.102,0.000
8700.000,2.724,-1.439,1.148,0.000
8705.000,2.772,-1.488,1.095,0.000
8711.000,2.819,-1.537,1.141,0.000
8717.000,2.865,-1.587,1.088,0.000
8722.000,2.909,-1.637,1.134,0.000
8727.000,2.953,-1.689,1.180,0.000
8733.000,3.078,-1.685,1.127,0.000
8738.000,3.002,-1.740,1.173,0.000
8743.000,2.892,-1.746,1.120,0.000
8749.000,2.898,-1.745,1.166,0.000
8754.000,2.788,-1.754,1.113,0.000
8759.000,2.795,-1.754,1.159,0.000
8765.000,2.686,-1.766,1.206,0.000
8770.000,2.613,-1.826,1.152,0.000
8776.000,2.585,-1.782,1.199,0.000
8781.000,2.479,-1.801,1.145,0.000
8786.000,2.485,-1.800,1.192,0.000
8792.000,2.380,-1.823,1.138,0.000
8797.000,2.310,-1.887,1.185,0.000
8802.000,2.283,-1.848,1.131,0.000
8808.000,2.181,-1.877,1.178,0.000
8813.000,2.154,-1.841,1.224,0.000
8819.000,2.087,-1.909,1.171,0.000
8824.000,2.060,-1.875,1.217,0.000
8829.000,1.962,-1.912,1.164,0.000
8835.000,1.936,-1.881,1.210,0.000
8840.000,1.840,-1.922,1.157,0.000
8845.000,1.814,-1.893,1.203,0.000
8851.000,1.754,-1.836,1.250,0.000
8856.000,1.691,-1.781,1.196,0.000
8861.000,1.662,-1.755,1.242,0.000
8867.000,1.540,-1.786,1.189,0.000
8872.000,1.476,-1.739,1.235,0.000
8878.000,1.446,-1.718,1.182,0.000
8883.000,1.379,-1.675,1.228,0.001
8889.000,1.311,-1.635,1.274,0.000
8895.000,1.242,-1.598,1.221,0.000
8901.000,1.171,-1.564,1.267,0.001
8907.000,1.062,-1.625,1.313,0.000
