Alt,u,v,temp,bv2
20501.000,0.342,-1.427,0.325,0.001
20507.000,0.348,-1.476,0.316,0.001
20512.000,0.355,-1.525,0.306,0.001
20517.000,0.363,-1.575,0.297,0.001
20523.000,0.372,-1.624,0.287,0.000
20528.000,0.382,-1.674,0.277,0.001
20533.000,0.393,-1.724,0.367,0.001
20538.000,0.405,-1.774,0.358,0.001
20544.000,0.318,-1.825,0.348,0.001
20549.000,0.332,-1.877,0.338,0.001
20554.000,0.347,-1.929,0.329,0.001
20559.000,0.364,-1.980,0.319,0.001
20564.000,0.381,-2.032,0.309,0.001
20570.000,0.399,-2.084,0.400,0.001
20575.000,0.418,-2.135,0.390,0.001
20580.000,0.439,-2.187,0.380,0.000
20585.000,0.460,-2.238,0.370,0.001
20590.000,0.483,-2.290,0.361,0.001
20596.000,0.506,-2.341,0.351,0.001
20601.000,0.421,-2.353,0.441,0.001
20606.000,0.336,-2.364,0.431,0.001
20611.000,0.349,-2.357,0.422,0.001
20616.000,0.264,-2.369,0.412,0.000
20622.000,0.179,-2.380,0.502,0.001
20627.000,0.094,-2.392,0.492,0.001
20632.000,0.107,-2.385,0.483,0.001
20637.000,0.009,-2.328,0.473,0.001
20643.000,-0.076,-2.338,0.463,0.001
20648.000,-0.063,-2.331,0.553,0.001
20653.000,-0.148,-2.341,0.543,0.001
20658.000,-0.233,-2.351,0.533,0.001
20663.000,-0.319,-2.361,0.524,0.000
20669.000,-0.305,-2.354,0.514,0.001
20674.000,-0.391,-2.365,0.604,0.001
20679.000,-0.476,-2.375,0.594,0.001
20684.000,-0.561,-2.385,0.584,0.001
20689.000,-0.548,-2.378,0.574,0.001
20694.000,-0.633,-2.388,0.564,0.001
20699.000,-0.718,-2.399,0.554,0.000
20705.000,-0.718,-2.307,0.644,0.001
20710.000,-0.704,-2.300,0.634,0.001
20715.000,-0.788,-2.309,0.624,0.001
20720.000,-0.774,-2.303,0.614,0.001
20725.000,-0.760,-2.296,0.604,0.001
20730.000,-0.845,-2.306,0.594,0.001
20735.000,-0.843,-2.211,0.584,0.000
20740.000,-0.829,-2.205,0.574,0.001
20746.000,-0.814,-2.199,0.564,0.001
20751.000,-0.898,-2.207,0.554,0.001
20756.000,-0.884,-2.201,0.544,0.001
20761.000,-0.881,-2.105,0.534,0.000
20766.000,-0.965,-2.112,0.424,0.000
20771.000,-0.950,-2.106,0.414,0.000
20776.000,-0.935,-2.101,0.404,0.001
20781.000,-0.919,-2.096,0.394,0.001
20786.000,-1.003,-2.103,0.384,0.001
20792.000,-0.999,-2.004,0.374,0.001
20797.000,-0.983,-2.000,0.364,0.000
20802.000,-1.067,-2.005,0.354,0.001
20807.000,-0.952,-1.991,0.344,0.000
20812.000,-0.937,-1.987,0.234,0.000
20817.000,-0.830,-1.880,0.223,0.001
20822.000,-0.815,-1.876,0.213,0.001
20827.000,-0.700,-1.864,0.203,0.001
20833.000,-0.584,-1.852,0.193,0.000
20838.000,-0.569,-1.849,0.183,0.001
20843.000,-0.460,-1.750,0.173,0.000
20848.000,-0.445,-1.747,0.062,0.000
20853.000,-0.329,-1.738,0.052,0.001
20858.000,-0.318,-1.650,0.042,0.001
20863.000,-0.203,-1.642,0.032,0.001
20869.000,-0.187,-1.640,0.021,0.000
20874.000,-0.071,-1.633,0.011,0.001
20879.000,-0.058,-1.549,0.001,0.001
20884.000,0.057,-1.544,-0.009,0.001
20889.000,0.073,-1.543,-0.020,0.000
20894.000,0.187,-1.459,-0.130,-0.000
20899.000,0.303,-1.456,-0.140,0.001
20905.000,0.319,-1.455,-0.150,0.001
20910.000,0.335,-1.455,-0.161,0.001
20915.000,0.450,-1.452,-0.171,0.001
