Alt,u,v,temp,bv2
7594.000,-2.234,2.375,1.132,0.000
7600.000,-2.226,2.370,1.175,0.000
7606.000,-2.330,2.360,1.118,0.000
7611.000,-2.327,2.455,1.162,0.000
7617.000,-2.432,2.443,1.105,0.000
7622.000,-2.424,2.439,1.148,0.000
7628.000,-2.538,2.525,1.091,0.000
7633.000,-2.530,2.520,1.135,0.000
7639.000,-2.636,2.505,1.078,0.000
7645.000,-2.639,2.600,1.121,0.000
7650.000,-2.747,2.583,1.065,0.000
7656.000,-2.869,2.662,1.108,0.000
7661.000,-2.861,2.659,1.052,0.000
7667.000,-2.986,2.736,1.095,0.000
7672.000,-2.978,2.732,1.039,0.000
7678.000,-3.106,2.808,1.082,0.000
7684.000,-3.099,2.804,1.026,0.000
7689.000,-3.211,2.779,1.069,-0.000
7695.000,-3.222,2.874,1.013,0.000
7700.000,-3.336,2.846,1.057,0.000
7706.000,-3.349,2.941,1.000,0.000
7712.000,-3.463,2.911,1.044,0.000
7717.000,-3.478,3.006,0.988,0.000
7723.000,-3.594,2.974,1.032,0.000
7729.000,-3.610,3.068,0.975,0.000
7734.000,-3.602,3.066,1.019,0.000
7740.000,-3.593,3.064,0.963,0.000
7746.000,-3.710,3.030,1.007,0.000
7751.000,-3.701,3.028,0.950,-0.000
7757.000,-3.692,3.027,0.994,-0.000
7763.000,-3.683,3.025,0.938,0.000
7768.000,-3.799,2.990,0.982,0.000
7774.000,-3.790,2.988,0.926,0.000
7780.000,-3.780,2.987,0.970,0.000
7785.000,-3.771,2.986,0.914,-0.000
7791.000,-3.885,2.948,0.858,0.000
7797.000,-3.875,2.948,0.902,0.000
7802.000,-3.865,2.947,0.847,0.000
7808.000,-3.855,2.946,0.891,0.000
7814.000,-3.969,2.907,0.835,0.000
7819.000,-3.958,2.907,0.879,0.000
7825.000,-3.948,2.906,0.824,0.000
7831.000,-3.937,2.906,0.868,0.000
7836.000,-4.016,2.770,0.812,0.000
7842.000,-4.006,2.770,0.857,0.000
7848.000,-3.995,2.770,0.901,0.000
7853.000,-3.832,2.715,0.846,0.000
7859.000,-3.790,2.620,0.891,0.000
7865.000,-3.748,2.524,0.835,0.000
7870.000,-3.591,2.465,0.880,0.000
7876.000,-3.551,2.370,0.925,0.000
7882.000,-3.510,2.274,0.870,0.000
7887.000,-3.359,2.211,0.914,0.000
7893.000,-3.320,2.115,0.859,0.000
7899.000,-3.281,2.019,0.904,0.000
7905.000,-3.137,1.952,0.949,0.000
7910.000,-3.100,1.855,0.894,0.000
7916.000,-3.063,1.759,0.939,0.000
7922.000,-2.924,1.688,0.984,0.000
7928.000,-2.889,1.591,0.930,0.000
7933.000,-2.755,1.518,0.975,0.000
7939.000,-2.744,1.517,1.020,0.000
7945.000,-2.613,1.442,1.065,0.000
7950.000,-2.581,1.344,1.011,0.000
7956.000,-2.549,1.246,1.056,0.000
7962.000,-2.425,1.167,1.101,0.000
7968.000,-2.396,1.070,1.147,0.000
7973.000,-2.366,0.972,1.092,0.000
7979.000,-2.337,0.875,1.138,0.000
7985.000,-2.221,0.793,1.183,-0.000
7991.000,-2.211,0.794,1.129,0.000
7996.000,-2.183,0.697,1.174,0.000
8002.000,-2.155,0.599,1.220,0.000
8008.000,-2.047,0.516,1.165,0.000
8013.000,-2.021,0.419,1.211,0.000
8019.000,-1.995,0.321,1.257,0.000
8025.000,-1.969,0.224,1.202,0.000
8031.000,-1.869,0.139,1.248,0.000
8036.000,-1.859,0.141,1.294,0.000
8042.000,-1.835,0.044,1.240,0.000
8048.000,-1.740,-0.043,1.285,0.000
8053.000,-1.718,-0.140,1.231,-0.000
8059.000,-1.696,-0.237,1.277,0.000
8064.000,-1.608,-0.326,1.323,0.000
8070.000,-1.587,-0.423,1.269,0.000
8075.000,-1.522,-0.314,1.315,0.000
8081.000,-1.520,-0.211,1.261,-0.000
8086.000,-1.519,-0.109,1.307,-0.000
8091.000,-1.446,-0.000,1.253,0.000
8097.000,-1.443,0.103,1.299,0.000
8102.000,-1.433,0.106,1.246,-0.000
8108.000,-1.430,0.210,1.292,-0.000
8113.000,-1.350,0.318,1.238,0.000
8119.000,-1.345,0.421,1.284,0.000
8124.000,-1.340,0.525,1.230,0.000
8130.000,-1.335,0.629,1.277,-0.000
8135.000,-1.243,0.637,1.223,-0.000
8141.000,-1.236,0.741,1.269,0.000
8146.000,-1.230,0.846,1.215,0.000
