Alt,u,v,temp,bv2
18404.000,-2.745,0.078,-1.058,0.000
18409.000,-2.640,0.120,-1.060,0.000
18414.000,-2.662,0.217,-1.062,0.000
18419.000,-2.590,0.351,-1.064,0.001
18424.000,-2.610,0.448,-1.065,0.000
18429.000,-2.369,0.428,-1.067,0.000
18433.000,-2.289,0.559,-1.069,0.001
18438.000,-2.077,0.623,-0.971,0.001
18443.000,-1.963,0.654,-0.972,0.001
18448.000,-1.748,0.707,-0.974,0.000
18453.000,-1.532,0.753,-0.976,0.000
18458.000,-1.416,0.775,-0.978,0.001
18463.000,-1.197,0.810,-0.879,0.001
18468.000,-0.978,0.838,-0.881,0.001
18473.000,-0.861,0.851,-0.883,0.000
18478.000,-0.641,0.868,-0.884,0.000
18483.000,-0.523,0.874,-0.886,0.001
18488.000,-0.303,0.880,-0.788,0.001
18493.000,-0.082,0.879,-0.789,0.001
18498.000,0.036,0.876,-0.791,0.000
18503.000,0.256,0.864,-0.792,0.001
18508.000,0.373,0.856,-0.694,0.001
18513.000,0.592,0.832,-0.696,0.000
18518.000,0.793,0.703,-0.697,0.001
18523.000,0.926,0.784,-0.699,0.001
18528.000,0.822,0.706,-0.600,0.001
18533.000,0.737,0.724,-0.601,0.000
18538.000,0.736,0.626,-0.603,0.000
18543.000,0.652,0.642,-0.604,0.001
18547.000,0.568,0.656,-0.506,0.001
18552.000,0.484,0.668,-0.507,0.000
18557.000,0.399,0.678,-0.508,0.000
18562.000,0.314,0.687,-0.510,0.001
18567.000,0.224,0.594,-0.411,0.001
18572.000,0.141,0.598,-0.412,0.000
18577.000,0.058,0.602,-0.413,0.000
18582.000,-0.026,0.603,-0.414,0.001
18587.000,-0.109,0.602,-0.316,0.001
18592.000,-0.189,0.500,-0.317,0.001
18597.000,-0.271,0.496,-0.318,0.001
18602.000,-0.345,0.391,-0.219,0.001
18607.000,-0.425,0.384,-0.220,0.000
18612.000,-0.505,0.375,-0.221,0.000
18617.000,-0.584,0.364,-0.222,0.001
18622.000,-0.664,0.352,-0.124,0.001
18627.000,-0.650,0.352,-0.124,0.001
18632.000,-0.530,0.265,-0.125,0.000
18637.000,-0.517,0.265,-0.126,0.000
18642.000,-0.503,0.266,-0.127,0.000
18647.000,-0.398,0.276,-0.128,0.001
18652.000,-0.385,0.276,-0.029,0.001
18657.000,-0.361,0.177,-0.030,0.000
18662.000,-0.348,0.177,-0.031,0.001
18667.000,-0.245,0.186,-0.032,0.000
18672.000,-0.232,0.186,-0.033,0.000
18676.000,-0.211,0.086,-0.034,0.000
18681.000,-0.109,0.093,-0.034,0.000
18686.000,-0.097,0.093,-0.035,0.001
18691.000,-0.085,0.093,0.064,0.001
18696.000,0.016,0.099,0.063,0.000
18701.000,0.033,-0.001,0.063,0.000
18706.000,0.045,-0.001,0.062,0.000
18711.000,0.144,0.003,0.061,0.000
18716.000,0.156,0.003,0.060,0.000
18721.000,0.168,0.003,0.060,0.001
18726.000,0.354,-0.093,0.059,0.000
18731.000,0.450,-0.193,0.058,0.000
18736.000,0.545,-0.194,0.057,0.000
18741.000,0.635,-0.297,0.057,0.000
18746.000,0.811,-0.307,0.056,0.000
18751.000,0.894,-0.413,0.055,0.000
18756.000,1.051,-0.529,0.055,0.001
18761.000,1.141,-0.539,0.054,0.000
18766.000,1.289,-0.662,0.053,0.000
18771.000,1.376,-0.675,0.052,0.001
18776.000,1.514,-0.803,0.152,0.001
18781.000,1.598,-0.819,0.151,0.000
18786.000,1.725,-0.953,0.150,0.000
18791.000,1.844,-1.089,0.150,0.001
18796.000,1.991,-1.134,0.149,0.000
18801.000,2.097,-1.276,0.148,0.000
18806.000,2.173,-1.299,0.147,0.000
18811.000,2.268,-1.444,0.146,0.000
18816.000,2.355,-1.589,0.146,0.000
18821.000,2.483,-1.649,0.145,0.000
18826.000,2.501,-1.763,0.144,0.001
18831.000,2.462,-1.844,0.143,0.001
18836.000,2.474,-1.839,0.242,0.001
18841.000,2.486,-1.952,0.241,0.000
18846.000,2.446,-2.031,0.240,0.000
18851.000,2.405,-2.111,0.239,0.000
18856.000,2.466,-2.136,0.238,0.001
18861.000,2.423,-2.215,0.337,0.001
18866.000,2.426,-2.323,0.336,0.000
18871.000,2.439,-2.318,0.335,0.000
18876.000,2.438,-2.425,0.334,0.000
18881.000,2.393,-2.501,0.333,0.000
18886.000,2.447,-2.524,0.331,0.001
18891.000,2.440,-2.628,0.430,0.001
18896.000,2.393,-2.702,0.429,0.001
18902.000,2.381,-2.804,0.427,0.000
18907.000,2.429,-2.826,0.426,0.001
18912.000,2.379,-2.897,0.524,0.001
18917.000,2.361,-2.996,0.523,0.000
18922.000,2.405,-3.017,0.521,0.000
18927.000,2.417,-3.011,0.519,0.001
18932.000,2.333,-3.054,0.617,0.001
18937.000,2.345,-3.048,0.615,0.000
18942.000,2.325,-3.017,0.614,0.001
18947.000,2.337,-3.011,0.712,0.001
18953.000,2.255,-3.059,0.710,0.000
18958.000,2.205,-3.007,0.708,0.000
18963.000,2.153,-2.957,0.706,0.001
18968.000,2.000,-2.851,0.804,0.001
18974.000,1.593,-2.772,0.801,0.000
18979.000,-0.189,-3.003,0.799,0.000
18984.000,-1.081,-5.231,0.797,0.001
